	eEF1delta	Dgp-1	CG2017	pug	CG11899	CG1673	CG10621	RpLP1
CG6854	0.18103810170098655	-0.34704784580507	-0.22574254507750613	-0.25482799847327076	-0.07835348327919708	0.4279803204649562	-0.019196003735126754	0.7109982888706496
Pdi	0.29543538863370133	-0.14669811622387868	-0.4003145204651403	0.22248172240423883	-0.012524929431267883	-0.1591586816851987	0.11010531091022743	-0.3039429045264668
CG6859	-0.18291981136196503	0.5796763305547589	0.5345557552431935	-0.700865743104668	0.7898902934538657	-0.6521308017331419	-0.9140997792894949	-0.013546257121766967
CG6876	-0.038972949319629725	0.6565680746985775	0.5420485244549464	-0.6203286638943353	0.8026901831453909	-0.6960944449314916	-0.8442286403890308	0.05226172359333298
CG7011	0.22142038193378558	0.36748333391732635	0.17186925321971672	-0.24001750160323618	0.41793323718690745	-0.6994151565643245	-0.3321689728514582	-0.31339795312589547
CG6878	0.8654935504193915	-0.7723418160933248	-0.8553647155876591	0.09928798090397219	-0.40322577081740896	0.6213811772064797	0.5110252213974414	0.9156087530612508
CG7275	0.3538504481540828	-0.5597205759148501	-0.45793813359877106	-0.20115356929921308	-0.28026342312995906	0.5637641025272836	0.1714731328592899	0.826455952253931
CG7272	0.6767764742415623	-0.8368875671448097	-0.841382445727572	0.2755791118226485	-0.4509605621498459	0.7996848311492527	0.5960717670846262	0.8131919767427777
Eip71CD	-0.7458734262452124	0.7681740890410323	0.8820003366906911	-0.2920299223902803	0.3299766051664492	-0.6529493193539195	-0.5088964447049213	-0.69741771530954
mex1	0.8233807164861895	-0.37853336266029114	-0.47987500544681017	-0.32263981972430095	-0.17568349708923375	0.018596012455493718	0.17172259676987667	0.6870153864652756
CG7945	-0.580030921379302	0.9515155289076509	0.9237517378801481	-0.3875435138921997	0.8558417191158197	-0.8473892806794319	-0.8780550741850432	-0.5853008450073511
CG33985	0.23205836349412026	-0.3420456262707111	-0.23348594622692004	-0.14341775692823844	-0.1493263313153975	0.49225918697877585	0.10152790969029493	0.766832498562457
CG33984	-0.3420690118681846	-0.2779571007487363	-0.22008328281618064	0.12326889079099507	-0.328073362597182	0.302419566908412	0.09950018647244632	-0.2406801360668018
AGO2	-0.7193959407623518	0.9546949831062156	0.9764412634681162	-0.31695497423810814	0.6773336638644555	-0.7978386781969906	-0.7588596561899512	-0.697456973349331
CG7739	-0.5022798182477378	0.944401252030181	0.8815896981443486	-0.33056425870540096	0.91387217857401	-0.8451405995069025	-0.8676854903092566	-0.5654466792725505
CG7427	-0.22442358903966608	0.7133105094331023	0.5631973234180094	-0.45331940448635805	0.9297943913799616	-0.7798603494817311	-0.9143284714604417	-0.33261679552708207
CG16979	-0.2432772732415893	0.8713224111890197	0.6672304444802996	-0.43231060069727995	0.8837366198595175	-0.9529122567601012	-0.8869577502073236	-0.4901282054499005
CG12304	0.8568165388347866	-0.7655487161149266	-0.8423733622580516	0.19184634755713437	-0.3684169257854435	0.6601320146938163	0.545514546601459	0.8993555019690732
CG7656	-0.5171196490553576	0.9510916267294681	0.892562535054374	-0.3076665098896902	0.9143624967573845	-0.8163393379101154	-0.8601237086060276	-0.5482617713624678
CG6151	-0.053202755546012365	0.4293971029406198	0.4113524223705532	-0.6398107643669848	0.6794019919838401	-0.4467745066504037	-0.7666319083846029	0.23227418144041562
Dcp2	-0.29880164527110564	0.8324591493626952	0.7446565941046617	-0.3602432386799246	0.9170732473586548	-0.6906831504010857	-0.8375101794061571	-0.22019624797105067
CG18081	0.7736374301836911	-0.20584266277405527	-0.48794902664409556	-0.25146667497111364	0.32342468747073777	-0.1480455143964926	-0.19878807938494836	0.49228045347583
CG15715	0.7229217468445727	-0.13010030476703469	-0.27038183102249586	-0.4168932757448305	0.2999922289641381	-0.09006367576758353	-0.21491861690058472	0.7561643593673278
CG17032	0.5475799485049881	-0.8862037531228282	-0.8385327743517815	0.5217963870442418	-0.7189945823298483	0.9495968496197227	0.8699931980933246	0.6655147792519872
CG5931	0.11534417274901129	0.42335785776767115	0.2570126497010053	-0.44531129372877915	0.6724195065229935	-0.41249398332359394	-0.6729389886034098	0.24699050521055926
brm	-0.46971497292013575	0.9237196877141179	0.8372983461071375	-0.39659036148015847	0.8271471066203281	-0.7766247572034023	-0.8673991542226276	-0.40613174160471915
CG17029	0.5082877935189606	-0.892232418770984	-0.7854622921871347	0.5005144283808952	-0.739025379770778	0.961200891447388	0.8916550400068816	0.6664854849842935
Arf72A	0.8001433926651635	-0.17077708039535575	-0.4391721227837201	0.016556128050680755	0.08026232391943931	-0.17547868896294302	0.1442331643002434	0.27833572886662694
mRpS31	0.8356981550617261	-0.7961226410914383	-0.9165521987266569	0.08738651936933414	-0.40603012294002	0.5820711287756327	0.47058148667764227	0.8129247213113944
th	-0.5591557909880868	0.8792917783080721	0.8955574048353517	-0.3833829360235788	0.8497066191071949	-0.6942209166462755	-0.85357972200006	-0.4004941821928017
Mbs	-0.388255378845479	0.8555307668603053	0.7766070398032862	-0.2790555786540609	0.9149978456892792	-0.6525319856123204	-0.8248196164123773	-0.2987788712375329
CG13075	0.2347052869359712	-0.4469490794252718	-0.4185326308601499	0.9120967249813293	-0.3512820116832191	0.7853455707763255	0.7864646286994947	0.22275310854073455
CG5284	-0.41657963775696627	0.9422079704040586	0.8329718139117593	-0.3285796021754219	0.9459196363011513	-0.8541598864847517	-0.8789735525995334	-0.5080448680981147
Zn72D	0.03750179141042298	0.2536512253982799	0.23792917877583508	-0.4296638080191009	0.5073804164608917	-0.1490241261192233	-0.53473769778756	0.4150421524726231
Taf4	-0.25726678064484376	0.5006481147704495	0.5103602759435396	-0.34044945187351183	0.5261165437937924	-0.24994527871785147	-0.5772036073610395	0.14500954769268565
Pgm	0.3498576523462386	-0.8239015169023284	-0.6981379849614278	0.4673877181982254	-0.9151309022513606	0.784025372160553	0.9458442656408522	0.3401132197764727
SsRbeta	0.9129347467568246	-0.5038051861219581	-0.7729874283096312	0.03343184120151537	-0.1467593697087575	0.1049808199056447	0.28479144215452845	0.47280015524302443
PDCD-5	0.3590180954524216	-0.08888507838333055	-0.22148723531695516	-0.3471910625156182	0.4212361633213122	-0.07101750176663146	-0.40063184533474905	0.42676557791976893
MED10	-0.4792152298195367	0.8876770136607605	0.8017059949684473	-0.40678609904205815	0.8523448941389018	-0.9244788712102793	-0.8805561277924888	-0.6591008684307088
CG13067	0.20824829630584615	-0.29733277406058733	-0.3546234924468114	0.9693263761866984	-0.25469075160521626	0.5857606675550504	0.7250580605042898	-0.021534124218969268
CG13044	0.36223237607861697	-0.6734157516907175	-0.5567851854794952	0.5613755120404433	-0.526987970759542	0.9268296003418379	0.7628557515445774	0.641977909396132
mRpS34	0.752120029482808	-0.7980067075418711	-0.8609732383894657	-0.010117570202517513	-0.419394075635755	0.61158035676806	0.41734317604218124	0.8656805068720012
CG4893	0.2505192152244082	-0.6212046791316466	-0.42731706618961013	0.18218499014310494	-0.4052905428550876	0.8059508081423181	0.4712978793710922	0.7345315124712741
roq	0.0013949597610916219	0.6897533338818471	0.44064539977815104	-0.3809754000650659	0.9262924649171218	-0.7609097729383794	-0.8379456341167479	-0.18892506965417435
CG4729	0.14279675809098766	0.37625816831904046	0.24312379494770722	-0.2634573423238538	0.8401408886753163	-0.4599775930604181	-0.6228512649575223	0.02585465805024243
fax	-0.40483491864262244	0.821316601279704	0.7822117155551648	-0.3731772075328123	0.9287249974682065	-0.6834846564862042	-0.870277999038905	-0.3064216061777222
TMS1	-0.6632439814742674	0.9508277503867796	0.9570021936848014	-0.340833347931873	0.8122849513479234	-0.7757284714610285	-0.8449214920102208	-0.5935752023459876
Aats-tyr	0.8417136839489371	-0.7672469255963611	-0.8595347751590143	0.04809004753265526	-0.34897460185784485	0.5877736666249841	0.43486699600712797	0.89257289741563
mbf1	0.7081558733506136	-0.12213708633923812	-0.38273327084573194	0.03251388148233409	0.36949838404581514	0.04988173984971314	-0.08240284436883454	0.5722576300956438
Smn	-0.6609738959701814	0.9675731345795408	0.9598880404201994	-0.3529087867063977	0.7850069388046366	-0.7988635404945827	-0.8403401990383229	-0.6036435000518612
Rpn12	-0.4848383594011566	0.9515134741577397	0.8616989235316452	-0.3874076037555486	0.9011139798756942	-0.8986968887361214	-0.8999012270674485	-0.5808028977373122
CG4169	0.7247919235441451	-0.8987396226442	-0.9346434177476214	0.3876341241662837	-0.6083846415454162	0.8293598387711928	0.7534877893374998	0.7425048531431051
Syx8	-0.696950920192729	0.9078041321095911	0.9710369190924634	-0.3773763226562462	0.6031429160648366	-0.7427896462697935	-0.7202022057169774	-0.5838132940896971
Pros26	-0.43954889665838265	0.9645739511534932	0.8735844431222222	-0.310292571339364	0.8448584189483797	-0.8715800848304035	-0.7984307974550611	-0.5502607030765218
Su(P)	0.8182190734288272	-0.8392028778178412	-0.8905139514928242	0.1979108409221873	-0.49737238504149195	0.7259916900423335	0.6151373900467616	0.8873900149925719
Mo25	-0.14953960593961083	0.8052704711070328	0.5969553499318364	-0.4428299561514023	0.9433645869433934	-0.8610666578471542	-0.9063165050016172	-0.31561265986312687
Baldspot	0.8776664994777053	-0.6624479204187099	-0.8787510916719067	0.2532716961673855	-0.23729699398791515	0.45324022622308247	0.44671319902847967	0.6400696889072146
zetaCOP	0.7777266630693936	-0.31608074012586984	-0.5375914231055914	-0.52107118173001	0.09677307098433724	-0.1869768359498045	-0.18506226161411055	0.559704845286514
CG9705	-0.6212147545072995	0.9711428269594199	0.9485826878113514	-0.3167885205441979	0.7825711435970183	-0.8504986656987272	-0.8015685868837792	-0.6702702838571334
CG9706	0.8913124664671833	-0.716287236405485	-0.9018319594111363	-0.03372996705125943	-0.3725874390820859	0.382025480248335	0.3837920481506297	0.7321594980101411
Int6	0.749035629501806	-0.653236162269959	-0.7185638575755554	-0.1628229578781918	-0.21015618150383486	0.46722085567645666	0.21878021138383047	0.9136352969376841
CG9674	-0.5572739944648529	0.4261253176899337	0.6173216719218055	-0.4282680818371379	0.08741963670921739	-0.19797366369786018	-0.3824219246216086	-0.04017155499105738
nudC	-0.1852213508580126	0.8102611595858615	0.6885502720818997	-0.4063799229623322	0.9641033569384303	-0.771524975870429	-0.8608016547314734	-0.22557926654266464
TSG101	-0.5734567854132061	0.937029405588768	0.9151605500603217	-0.358878707382879	0.8764054277401293	-0.8175614279040778	-0.8695342649992647	-0.5697859351970337
CG9669	0.7541647324619455	-0.050652545190807564	-0.30210925368965796	-0.19387263804156085	0.2304018383224765	-0.32959479180738566	-0.06662241928885827	0.2900992773225751
Lmpt	-0.13976119182024704	0.6624779486970129	0.5331200538143648	0.04136108919394816	0.9178987196300521	-0.44152743374713516	-0.5881329300683793	-0.19670949375419255
Nc73EF	0.6921799516767626	-0.9010876220143589	-0.9330995735067309	0.3590794402223165	-0.671644749821674	0.8311791362647579	0.7623788931886475	0.7344522853300928
CG6664	-0.5399580216642561	0.9545884094575382	0.8945807924490591	-0.29137968577322115	0.9051491969742962	-0.7838026400223039	-0.8599085489808126	-0.5329069064750751
scaf6	-0.36092319899175374	0.4586647277035356	0.4890180423604108	-0.421556205006752	0.558802017855612	-0.2788560473430895	-0.6800514064034618	0.03516161072992619
TpnC73F	-0.42784378677412177	0.497485590492266	0.5504051542783974	0.30299106267149645	0.15249154967789982	-0.33032517480941725	0.017060403828511116	-0.6701214925335507
rogdi	0.5337421268625678	-0.19297911382238359	-0.30796321528077	-0.37975250136333033	0.36695199540648266	-0.004220296865097529	-0.3121417591371685	0.6254997603404395
CG6512	0.8507897304988841	-0.7440131514905584	-0.917196018321265	0.1965755577839075	-0.35641951362083324	0.5410605137560465	0.48679925768239857	0.7196388131163057
CG13731	0.013593556606833567	-0.4235155070562213	-0.3734099019672337	0.9230407344663948	-0.44510652251464866	0.7818069532564809	0.7593459512185352	0.023023838190134215
CG7630	0.8079736570085787	-0.8784996857926034	-0.8767755687898117	0.24972845190962936	-0.6026183048770636	0.770085827145327	0.7348928723543987	0.8667540827631944
frc	0.30868964138902477	0.1015317689216606	-0.029604101759204898	-0.3985919029947134	0.5707888468915668	-0.1788325370553097	-0.5200076879315663	0.4447943119692687
CG7603	0.8297780867779735	-0.8547947526830232	-0.9048999792301824	0.3936459126645426	-0.5473840377169652	0.7616411658906309	0.7684623736234092	0.7733988904297724
CG7580	0.6825867587212686	-0.8913211023202767	-0.8550658676068946	0.21489750996499996	-0.5831626249305767	0.833904392623527	0.6619611017262542	0.8701498411375617
CG34250	-0.7840727119181184	0.826888692250995	0.9603738816419227	-0.3959819505309701	0.5865046582892366	-0.6661414128060921	-0.7281480355256253	-0.6012220662431386
Oatp74D	-0.7132678836182464	0.8090591365076414	0.8800720113609082	-0.41222931852017763	0.4263614246698601	-0.7702593785318463	-0.6412907276519703	-0.7083268389007927
CG7564	0.1751818871609412	0.07300269043577484	-0.001724764596427389	-0.35648442440799566	0.33036655807177034	-0.013358877537982213	-0.3896078317468661	0.5030469862489899
Nedd4	-0.26484418562269224	0.7395295643344635	0.6470121896586957	-0.3600198393580462	0.9176236511373408	-0.6133565592030412	-0.8416761722180289	-0.1666441052078282
CG6259	-0.5026837405760443	0.9292031793954074	0.8994846165851373	-0.3727704219221658	0.8880020925931027	-0.8173000141441293	-0.8584672752121268	-0.49826735424087487
Pep	-0.409203560605469	0.9252723876996776	0.8026632186271514	-0.4744560520989969	0.8722902175886245	-0.8904713038031684	-0.9282327237414538	-0.45748182463254083
CG7484	0.20066056745289892	0.5792754514199295	0.36129550492983564	-0.33269106957173605	0.71155366146038	-0.8010386266796907	-0.5667201693776761	-0.20666685343513602
Adgf-A	0.7552392352558113	-0.7976191639675063	-0.8491852524049717	-0.22224685051679152	-0.4386834278338497	0.48464867934205164	0.32172833520731414	0.8550617544123492
NUCB1	-0.19355800700117543	0.4618417535503723	0.3320039157200966	0.558839892071659	0.12397757755742046	-0.21239431708966225	0.1468814546529652	-0.5539104100688881
cln3	-0.017860007094723556	0.47588589875955256	0.38079485871335883	-0.37953947700468477	0.8514983355175316	-0.4517561169264992	-0.7435621210436462	0.07662276194258642
CG5567	0.861879582708187	-0.8544653623071564	-0.9340393025980075	0.12809861146476018	-0.49665470743470186	0.6553142057990946	0.5778141531285336	0.8614589325958492
CG7430	0.6889872669975835	-0.89256992851391	-0.9177839335865353	0.4189784688376862	-0.6171600483993214	0.8545335497272426	0.7672385931593432	0.727947703345789
CG7441	-0.2871017971936033	0.9042071979303742	0.7043771995504022	-0.25287954364930204	0.9311493662389073	-0.8221520387564877	-0.8347300636497792	-0.4511861986546288
CG5506	0.23617735098611753	-0.47783824336211433	-0.41972875202791476	0.2327666890822023	-0.6861008184381545	0.26876824973348706	0.6469270598170419	-0.024374751016970897
Prestin	0.8825631107811572	-0.6283480943937683	-0.7312375333958838	-0.27622889454983157	-0.2180937720993431	0.2941880798652424	0.21689837362171646	0.8954767501667689
mRpS26	0.8485295494978579	-0.7711531103767014	-0.8377069226520055	0.11388602190522923	-0.4163527092705407	0.644504501253933	0.5285085072723074	0.9247730792453751
CG32198	0.3197886900579697	-0.5490346451930712	-0.5722851368544168	0.47343188761966987	-0.6651523591205782	0.3839776621566037	0.7444281960141211	-0.0478822255699264
CG18811	-0.5717881555867602	0.9655748585970152	0.9215163737901417	-0.306380553255358	0.78924058862978	-0.7585572598660549	-0.8030853953779572	-0.5042735816151925
Chmp1	-0.5321329172324178	0.8651239554604228	0.9175632777429148	-0.32923315850144885	0.6449349812474141	-0.69901621705514	-0.6539241648232911	-0.43734472539177827
Cyp12c1	0.6891028044595294	-0.6811394275247058	-0.7631007654549176	0.659475970331434	-0.4592227465213631	0.6407546455074323	0.822090284344239	0.4041773194007418
MED11	-0.4365664480580353	0.8750729276464129	0.8698795560407704	-0.456965500013388	0.8568624768950368	-0.7833475822428061	-0.8520782099148035	-0.3627823844600534
Aut1	-0.6491651473413691	0.9307538715773718	0.9695132329551321	-0.37260616030786897	0.7057795454227718	-0.7843601296818267	-0.7686324925414844	-0.5815824767667906
Cat	-0.6910846522529361	0.7289080656758627	0.7970480543271197	-0.005128982934656012	0.40044898628024406	-0.6071287409303038	-0.3892709550052212	-0.8521142171798437
Indy	0.6629924914181022	-0.7611961934389131	-0.8103528887862874	0.6045852097447588	-0.4037088435832995	0.7814104374364068	0.7424871143444705	0.5691210800231614
