Gene,L1 larvae,L2 larvae,"L3 larvae, 12 hr post-molt","L3 larvae, dark blue gut PS(1-2)","L3 larvae, light blue gut PS(3-6)","L3 larvae, clear gut PS (7-9)"
Cpr67Fa1,80.4219,103.575,1623.85,137.433,12.8922,2.09551
Cpr67Fa2,76.972,59.9172,1632.01,94.3681,16.5586,4.91457
Cpr67Fb,2.23781,25.1971,120.47,1.80908,2.86907,2.50009
Aps,52.3115,53.4212,42.1896,42.6866,71.4458,101.782
CG14147,2.61875,124.982,110.999,0.0971341,0,0.0776167
CG32081,0,0.00754691,0.0775177,5.32365,13.5958,20.8448
CG6327,37.9636,13.9531,11.0455,9.7234,8.60767,10.723
CG7888,35.3087,9.85784,8.12484,4.83498,6.76541,13.4053
CG14145,9.90741,11.8099,10.236,11.5168,13.2053,18.3597
CG32069,14.559,27.07,16.1222,15.8308,13.8839,11.865
CG6310,9.10586,9.31588,8.75801,9.71434,14.8444,13.688
Mocs1,10.4614,8.33379,10.0931,5.45071,5.47755,3.77967
l(3)01239,112.977,101.936,75.9152,52.3234,56.1291,72.4337
CG7839,26.8868,15.1883,10.9234,5.05036,6.68824,7.51113
JIL-1,9.83119,11.5415,7.30038,8.10411,19.3693,27.4014
CG6279,0.107522,1.95618,4.40016,6.45285,12.9821,17.9567
CG6272,4.99306,7.29304,6.78918,9.75661,14.2061,22.3876
CG32071,0.0316563,0.0504056,0.540132,24.6434,4.76309,1.07828
CG32073,195.553,8.51585,110.173,22.741,2.06639,0.90562
CG12522,217.979,9.34859,4.66901,1.84817,0.153427,0.202103
CG7638,40.1228,44.3149,37.5241,14.8138,15.5343,18.6868
Sod,488.964,415.806,400.509,402.466,370.386,347.885
Mnf,42.2357,15.8027,16.0487,10.9043,20.5666,19.8264
mRpL2,76.3787,71.5947,57.054,20.0624,19.7978,17.688
Ufd1-like,17.4147,23.1972,19.5703,31.9778,52.1147,79.376
nol,6.41803,505.915,1333.59,49.7844,10.0721,0
CG32074,11.6703,556.718,364.595,2.15087,0,0
CG32082,13.4498,34.084,13.6832,8.42519,10.9517,6.71159
Alg10,8.18822,10.3451,10.8145,11.4948,14.9653,15.7825
wls,11.5734,7.76106,7.08192,10.5014,20.3768,28.696
GlcAT-P,12.9054,7.39714,7.99424,4.8184,9.52865,17.6145
CG6199,49.7591,108.86,81.0733,37.1657,36.3479,37.0171
As,8.72772,9.27261,8.6441,17.1933,33.8712,50.8535
CG7600,15.3077,16.4348,13.9391,15.3912,17.8085,18.3731
CG18490,16.2698,11.7788,17.157,11.7644,29.8059,29.7663
CG34240,8.80667,9.37685,10.6451,10.9233,21.4608,32.3624
scyl,84.4111,36.3646,45.7861,28.3712,69.7627,124.555
CG6163,0.757027,1.7521,1.31212,5.45048,10.305,12.2903
CG7557,0,0.0569634,0.207073,3.20293,7.82775,10.6694
CG6140,0.187513,0.0193163,0.138517,3.59058,9.31898,10.7875
chrb,17.3781,9.09391,6.35335,2.98034,12.0541,17.3351
Sgs8,0.420648,0.030445,0,3161.6,6219.22,4904.35
Sgs7,0.192057,0.0254841,0.327696,6532.82,11694.3,9605.87
Sgs3,0.0566362,0.0270542,0.096635,4382.14,9733.33,5871.26
Mob2,23.6059,14.7058,16.1391,17.925,34.1536,47.0446
CG7394,32.9663,37.3089,29.8789,15.1576,11.6539,14.5478
CG33271,78.6299,24.5441,0.183281,0,0.0833113,0
CG33269,10.4156,2.54703,0,0,0.0833113,0.0653375
CG33270,45.2766,2.65111,0,0.185003,0.166623,0
rt,1.35493,25.5283,4.78088,2.25695,1.82182,3.90685
CG6091,11.7379,7.57268,7.76236,11.6866,24.1445,31.3525
CG6084,408.199,520.993,464.834,88.5282,38.7466,42.5051
CG18815,89.9136,102.012,87.2524,62.6789,53.7684,56.4969
CG11660,22.6373,11.3377,6.88034,3.80742,4.48721,5.09051
CG7339,32.1677,17.8764,13.2903,9.75362,11.7004,15.0078
CG32085,12.0414,2.92397,1.36332,3.21902,7.19002,7.9637
TfIIEalpha,20.7538,14.9611,16.3803,14.7967,20.0706,22.2764
Sug,13.2065,9.72925,7.4916,6.29634,6.99941,7.45631
CG11652,16.6462,14.9986,24.6625,13.1343,15.6546,23.1639
CG11658,8.0051,7.41708,9.34285,9.78149,21.532,35.6672
CG6038,33.1144,20.828,14.0172,22.8884,28.646,36.9455
CG14132,22.8855,35.2001,16.6871,13.3398,19.3058,30.8959
Bmcp,13.6579,11.0067,7.58883,5.6713,7.20514,8.52254
CG6024,11.4384,4.83925,1.56045,1.36027,4.29733,5.63006
Tim13,0,0.02583,0.22143,3.18502,8.10249,11.1301
Pi3K68D,8.94619,8.83345,9.48436,9.82755,14.9518,15.142
CG14131,5.78532,10.8872,7.9488,10.7154,10.5329,12.6849
Klp68D,8.65292,6.80844,5.53778,5.00401,7.87145,11.2077
CG10361,33.5191,25.8405,46.146,17.0941,6.70331,2.42636
CG14130,9.49697,11.6841,9.23412,5.87007,5.60206,5.66311
CG5946,184.936,213.313,258.196,60.3456,41.0981,35.3673
RpL10Ab,2738.33,2370.84,1706.58,1415.7,1319.99,1410.15
CycA,6.56323,9.23435,7.66589,16.656,27.0903,36.2299
CG14128,0.13559,0.0659365,0.0776369,2.04094,6.77813,10.2581
byn,10.0413,4.07202,4.27589,2.76074,3.58639,2.6631
CG5883,58.8927,44.9268,36.9536,61.8034,34.3658,19.9802
CG7252,76.2175,62.6211,50.7955,82.79,79.0767,43.2551
CG17826,46.9131,89.3422,154.952,232.385,128.323,78.6328
obst-G,16.5248,14.2069,12.0002,33.0805,42.1307,32.0939
prc,109.771,97.2331,79.6346,1.90581,0.464189,0.144778
CG17824,17.3324,9.12074,15.345,12.7527,22.3811,17.3035
CG6947,300.053,215.355,146.507,109.258,107.598,88.8294
viaf,58.9444,58.0008,51.9104,29.6521,37.2485,48.8329
Pop2,32.5872,35.4934,28.0796,31.432,45.773,57.7941
CG6928,4.14527,6.96124,2.59594,4.18496,14.9845,30.937
rols,7.49155,5.43814,4.7451,3.39627,6.60508,11.7908
Sema-5c,11.8441,8.51055,6.39622,6.19268,9.80209,11.387
l(3)j2D3,6.90736,7.72581,5.57255,5.91586,7.71556,10.9489
CG17153,11.8612,10.3845,7.69505,10.6411,14.9527,18.5006
yps,112.599,112.249,136.496,72.6048,107.866,94.0388
Lsp2,0.00622408,0.0297314,142.921,14853.2,14108.6,7554.2
CG11534,4.71353,5.19264,6.73331,10.5904,12.0582,16.5593
CG5645,11.2738,6.7403,4.13855,2.32187,3.53764,4.25018
Atg12,5.03869,6.81166,4.2937,5.31,5.7752,10.0823
l(3)neo18,174.285,221.948,196.635,110.965,60.6553,58.2068
RhoGAP68F,18.2696,14.0415,19.2803,40.8071,57.5995,81.2973
CG5642,189.758,160.772,117.83,116.876,130.901,156.391
Nrx-IV,24.8528,18.5781,13.7853,17.6704,32.3757,44.0996
eap,4.41967,6.41324,5.9498,6.82044,7.52652,11.9205
CAH2,206.834,136.009,65.7184,21.5063,22.6965,30.084
CG6910,34.0201,37.5186,55.382,221.643,162.611,41.9993
Est-6,15.7096,25.9042,35.3538,4.25685,0.591336,0.306056
Est-P,0.25008,0.216341,0.215304,13.7922,35.4134,76.7622
thoc6,6.8259,8.43391,6.87215,7.45422,9.46675,15.4207
CG11529,4.98384,5.4464,4.3922,9.27184,87.3902,310.766
Adk1,170.098,144.795,130.812,50.4487,42.9321,41.2822
CG32100,4.76051,3.36859,2.2743,4.68779,12.307,24.202
Pbgs,22.825,42.2149,32.3678,33.0328,37.8264,29.449
CG4300,91.9975,76.5935,43.7297,15.9273,14.6424,18.455
CG10426,10.1034,4.9927,4.53924,3.17833,5.00389,5.32725
CG10418,19.8313,27.9805,16.6864,20.9988,23.0632,27.5697
Ncc69,33.7098,25.9513,20.1392,24.0152,32.9526,39.3877
CG32103,31.7007,31.2869,32.3873,22.4462,31.928,28.8365
Gap69C,32.009,45.6643,35.5049,23.4626,25.556,28.1742
CG10616,15.361,26.6042,18.4052,22.8713,31.3372,35.6721
CG10660,9.91311,10.3504,11.3669,14.5816,11.1782,10.8837
CG10657,27.1053,145.319,58.3535,6.26913,5.65629,11.143
CG10638,16.5198,31.829,34.3754,30.9912,28.8507,32.3706
CG10681,2.59676,2.64404,4.29544,5.62373,6.81374,10.3814
vih,22.1345,20.2829,12.696,21.9738,37.0724,60.3206
CG10654,21.7497,6.98004,5.00414,1.87996,2.55014,3.14158
sti,0.930446,1.58356,2.99683,7.73792,12.304,12.714
tral,52.1436,45.0111,44.9375,34.5311,68.1625,77.485
Pcaf,9.2125,8.34205,7.22341,11.3987,14.4548,13.8032
eIF-2beta,201.094,194.962,148.073,92.0716,93.4382,107.093
CG10627,44.7507,70.876,71.0051,41.7211,40.8757,33.6037
Tsf2,34.3383,21.3256,17.4261,19.2452,27.0632,32.2207
CG34242,23.5536,28.7998,25.6414,15.147,14.1213,16.0925
CG10688,32.4404,44.8037,35.682,41.7645,33.9798,31.6214
CG4069,32.9071,16.5006,11.4193,8.10157,9.60064,9.80872
snRNP69D,19.7484,23.7782,18.1277,18.4183,25.9244,26.3902
Ptp69D,5.0695,5.37326,4.39852,5.26971,9.24645,16.0249
CG32112,9.6393,10.0569,9.95682,6.11099,6.11308,8.13768
CG32109,3.03078,5.11331,3.30981,5.23797,7.0698,18.2106
Klc,41.6526,46.6121,33.1326,38.6583,51.786,67.8777
CG10984,10.6792,8.92901,7.50076,11.4661,18.8819,27.0247
CG10973,14.0968,13.3599,11.0966,7.58697,9.92189,15.1942
CG17666,0.00503168,0.0181223,0.167095,4.75039,12.7033,16.0935
Atg1,15.7733,8.77842,9.00409,7.78509,20.6434,30.0916
CG11006,16.0919,10.3489,8.98172,9.48574,16.1153,17.3999
CG10754,27.9029,29.3759,20.867,18.9005,23.3593,28.642
CG10960,100.205,77.2035,106.648,52.238,107.36,182.336
CG10948,10.657,6.86426,5.82289,6.56128,11.4244,14.5327
CG11009,33.8846,32.1792,29.9255,42.0603,65.6275,61.8821
CG14120,8.22649,29.3317,9.80321,62.9972,14.5583,7.08675
MICAL-like,4.53915,6.99809,5.49117,6.76543,11.3657,19.0363
CG11267,459.088,520.171,376.016,89.2923,79.5318,88.5092
mRpL20,47.0551,57.9331,38.842,14.9772,11.8986,14.6732
CG11255,116.037,81.2654,94.6327,46.6981,47.0696,59.0581
RpS12,2679.7,2350.59,1925.23,1396.12,1356.45,1460.85
CG17672,4.28614,112.033,13.3769,5.87895,14.6296,24.239
SRm160,14.3679,12.0608,9.49469,8.92911,16.1269,16.293
RpS4,3382,2546.43,1925.59,1404.63,1310.6,1484.68
Syx13,15.1339,12.897,12.4758,22.6801,34.2373,71.5567
CG11279,21.9434,13.3864,7.60749,6.26731,5.86694,7.21912
CG17300,0.0199171,0,0.135933,2.74421,6.42608,10.1763
CG32119,0,0,0,4.87109,10.919,13.8648
CG14113,0.0246397,0,0.168165,4.45581,8.82885,13.8182
Nplp2,881.604,1897.84,3291.59,730.957,29.4746,5.11997
CG14111,1.00388,56.7495,6.27827,0.0935527,0.762156,1.05217
CG14107,4.07753,374.765,70.1867,0.253684,0.601611,1.80764
ImpL1,7.04622,358.131,63.2371,0.371253,0.354058,3.28672
CG10171,5.2485,12.1936,6.41082,12.4592,16.6536,18.0631
CG10191,5.05124,3.15744,4.79591,13.6688,22.6874,21.5416
CG33263,0.172359,3.81477,12.1458,0.385905,0.133679,0.188709
CG10713,4.22235,0.848148,0.314795,1.05652,3.29418,13.0801
CG10154,31.6015,79.3917,67.7023,107.01,31.3431,7.16522
CG10725,429.08,432.375,393.678,490.028,250.095,147.258
CG10140,10.467,13.7125,14.38,20.8193,28.2968,64.3089
CG14109,15.9642,21.3623,22.0209,32.2,76.4696,169.166
CG10732,22.8769,17.1315,21.2316,17.4202,25.4851,26.0074
CG10133,10.084,10.8779,9.65603,7.07545,8.30762,7.76576
CG10116,11.2525,19.7002,11.759,23.3246,9.63907,4.96888
CG10089,5.39717,2.5299,1.12054,2.75143,8.63551,13.4588
stv,37.4682,33.2294,34.9772,25.7836,28.5582,25.1338
CG10083,11.5775,20.1963,11.8982,15.7756,25.9504,35.5901
CG10741,14.5127,8.95957,11.9279,11.9405,22.4795,20.7315
Vps36,9.97544,9.79121,9.68491,10.5664,13.2506,15.5764
CG10743,17.6154,17.0367,15.0229,17.252,22.1369,24.5385
CG10710,11.4662,11.0157,15.4067,3.81117,1.35683,0.276207
bru-3,21.2513,6.56294,2.89693,2.33591,4.6021,5.97734
Hml,8.57353,11.3906,24.6881,21.3159,22.9572,6.66236
CG8745,52.7753,64.2934,13.0101,39.8419,101.032,114.006
CG32132,48.8947,7.86269,2.2423,0.594296,3.05032,2.48136
CG13737,7.16894,43.005,13.7973,1.86818,1.14939,0.966449
Rgl,12.1673,10.7147,8.88462,6.37794,9.29354,10.5059
CG32137,21.8414,17.555,23.514,18.2277,28.3368,33.3887
ssp2,11.1398,12.5998,12.8672,9.8482,18.0174,21.9835
CG17362,42.8617,5.24532,40.4526,38.112,36.7569,11.3967
CG9040,75.0501,4.45383,35.6601,174.514,208.05,166.831
26-29-p,29.9868,93.9067,94.1334,142.672,135.469,108.002
CG9007,11.2521,5.47048,6.05,3.14295,9.88199,9.57275
endos,36.9158,30.7014,31.7832,64.3236,87.019,124.997
CG6650,3.93231,4.92171,6.13029,9.06029,16.0982,17.925
CG6661,0.0466017,0.118007,0.210785,3.69969,8.7765,11.8688
Hsc70Cb,166.7,141.139,92.5717,51.309,85.8106,94.3436
blue,6.16891,4.16033,3.9645,6.22901,11.0122,13.056
CG6833,22.0814,11.0495,10.4769,10.2513,13.2929,16.2568
CG32138,8.86497,5.60843,9.53114,9.80531,21.2974,22.2042
CG8100,0.00602748,0.0507419,0.130965,42.7847,78.6943,121.911
Fbp1,0.0246773,0.154945,0.0771921,3053.86,7740.92,7667
nuf,19.5811,23.0037,16.0254,12.4636,27.2231,44.5711
CG32141,0,0,0,2.47805,7.16672,13.9055
CG7768,1.19094,1.56987,2.1806,27.9584,45.8739,59.2562
CG7924,0.116022,0.267871,0.171105,0.190092,16.4491,661.957
CG34244,0.172775,0.26135,0.0884385,0.833182,8.38844,307.833
CG7906,0.331541,0.0330023,0.0176318,0.276168,18.5768,528.382
CG13482,29.3947,32.3026,56.3698,86.6241,111.989,76.3654
CG13481,0.0202955,0,0,2.95445,7.90972,10.324
CG3868,120.664,304.281,151.725,590.564,322.117,202.493
bbg,18.8339,24.3027,17.4391,20.8778,25.3997,41.1762
CG4613,1.43814,75.3523,11.8375,0,0.0178389,0.280142
Mpcp,1506.49,1157.09,917.434,399.026,244.778,208.145
CG9238,6.66945,8.89829,7.47069,18.694,17.8193,14.4232
CG34039,3.99536,6.51641,5.03187,8.37468,10.4072,14.4865
Leucokinin,10.4949,2.56154,2.66153,4.50303,2.72383,4.16103
shd,2.24048,0.939797,3.98139,23.8972,43.4044,50.574
CG9628,26.9589,23.8551,10.3936,7.44058,14.5748,34.4911
dlp,10.6543,8.15882,8.34232,8.27273,16.1769,23.6689
ome,11.1377,25.7855,14.888,11.8505,11.0054,11.171
CG4914,2.45857,13.9961,2.09044,5.70714,13.7495,44.0929
CG5048,0.441239,0,0,6.63826,13.4069,20.2395
CG13477,0,0,0,4.2718,9.37525,15.8844
CG13476,0,0,0,2.44348,6.12866,10.2089
Trl,35.1826,45.6016,32.8934,31.9403,46.8383,43.1898
bmm,24.3165,10.3447,11.3239,27.4566,29.1485,27.2081
CG13472,12.721,9.25166,8.2357,8.63488,11.6977,12.7097
CG9425,14.8378,9.51966,9.44992,7.45296,19.12,21.4604
NHP2,240.483,94.1698,55.7848,26.0917,30.1024,35.0674
CG17839,12.8043,3.71635,8.85636,19.3945,55.8265,22.7484
Tom,2.20052,0.999416,2.79706,13.3791,30.0788,50.0896
Brd,0.215239,0.19278,1.469,6.3019,7.76249,13.8121
CG5114,92.988,43.9569,31.6977,12.7111,15.3591,16.413
mnd,51.8828,26.2584,17.1664,9.74957,14.2483,27.9818
CG10006,8.01548,11.1087,13.4925,16.4251,24.4321,40.7545
mRpL39,47.7623,60.1936,36.2512,12.9224,15.4493,18.0873
Prosbeta2,63.2098,143.136,102.063,153.801,240.379,348.962
CG12310,956.815,863.282,733.613,500.268,502.303,210.464
CG13461,72.0068,23.6618,39.9764,23.2207,46.2529,23.494
CG18649,342.559,168.414,198.272,98.0563,40.2809,20.7447
CG13463,14.0001,0.783929,0.427655,1.14085,2.61042,1.80767
CG13460,42.4498,41.0872,207.797,291.202,201.214,87.0969
cp309,8.75186,8.1347,9.01904,6.61204,12.2729,24.8567
Aats-gly,57.732,72.3194,61.7823,30.6877,36.3273,41.1731
CG6854,61.1699,31.0455,22.8745,22.1744,28.269,35.318
CG16959,3.10698,6.28822,4.01987,2.40828,9.57258,10.4658
Pdi,412.202,1196.02,1077.07,830.763,648.725,782.946
CG32147,11.0923,8.77,10.1166,8.76037,8.36531,16.6623
CG6859,32.0079,30.5046,18.8232,25.3893,31.0495,42.302
CG6876,14.5038,15.0636,12.0083,12.822,15.752,17.3585
CG7011,10.0509,16.5088,13.8484,15.5256,13.9387,15.9457
CG6878,84.6248,83.3837,61.0881,26.3489,26.2647,26.6334
CG6888,0,0,0.0326675,3.89099,9.08772,13.3459
Tollo,2.36678,2.89708,2.59581,2.2974,7.25284,11.4101
CG7255,1.79885,2.80015,3.76514,66.9516,76.4942,26.7267
ran-like,0.0141983,0,0.0242257,2.32307,6.84943,11.1061
CG12355,18.6876,20.4127,6.49922,2.70496,1.72313,2.79761
CG7275,39.0241,20.5542,12.9414,10.8593,12.8641,14.3834
CG7272,42.1609,33.2573,34.0084,18.9779,14.3191,19.0873
CG7857,9.3042,11.1049,9.43574,9.85515,12.3474,15.4572
CG7841,21.0296,18.2021,13.5279,6.4101,13.3704,22.3975
gdl,1.01051,1.70366,1.25945,6.90539,13.784,19.5082
Eip71CD,70.8258,69.6218,76.6643,132.071,139.146,122.637
mex1,20.6624,36.0936,15.097,17.8789,12.5674,10.769
CG7945,17.3834,19.3465,17.1187,26.8382,37.4022,49.1161
CG33986,12.4405,11.1801,9.53211,7.09466,3.59464,1.05891
CG33985,39.6114,22.2163,19.5994,15.852,22.9024,21.842
CG33984,84.038,58.2949,71.7151,64.2719,62.3746,52.3236
obst-H,17.7837,13.0478,23.4268,18.8175,12.6208,8.05975
CrebA,9.08693,19.0856,13.4161,6.97694,15.945,19.3856
AGO2,28.7648,29.427,31.8357,58.7404,81.3299,84.4707
CG7739,13.0535,15.9716,14.6936,19.1899,26.5491,37.3888
CG7427,17.9194,21.133,16.5268,17.3211,20.6696,29.8306
CG6498,15.6574,9.75139,11.4618,11.1099,20.7422,23.2056
CG16979,12.4835,19.3885,14.1781,15.5557,21.4351,24.8506
CG12301,15.8112,10.6493,6.30734,3.21652,3.93951,5.05325
CG12304,73.6934,70.6307,63.1966,38.2867,36.394,41.0189
CG7656,28.9417,35.7126,33.548,49.6649,91.5895,139.35
RhoGAP71E,8.97068,8.39232,5.17407,5.3135,11.7279,16.8815
CG7650,6.545,5.68586,4.8348,5.08817,7.9524,10.6923
comm3,14.6721,8.21643,9.71847,13.2915,19.9574,45.3761
CG7372,2.42667,2.15255,2.77119,4.83208,9.5833,12.5211
Eig71Ea,0,0,0.038163,8.68883,9.70376,51.3071
Eig71Eb,0,0,0,0.442615,1.67429,31.9202
Eig71Ec,0,0,0,0.0325401,1.2309,20.2722
Eig71Ed,0,0,0,0.109042,1.42402,24.1074
Eig71Ee,0.0085716,0.000279157,0.0187973,322.266,537.665,602.059
Eig71Ef,0,0,0.0406445,0.0410264,0.480355,10.4323
Eig71Eg,0,0,0,0.107501,1.26179,15.2775
comm2,4.51289,13.2556,6.82354,8.82794,14.3997,21.5883
CG13445,2.00548,101.361,264.769,2.7112,0.100349,0.0262332
CG6151,47.1123,42.1951,27.0546,33.6441,42.6625,58.5707
Dcp2,16.082,16.784,11.3688,11.0853,25.5233,39.5801
dbo,9.5371,6.67071,4.78821,4.94359,11.4075,15.9952
CG18081,20.4749,29.1016,19.5702,14.6816,15.8306,23.0814
CG15715,22.2971,26.0575,13.9943,12.3267,15.0828,21.9319
Pka-C3,11.5097,9.77705,11.9308,11.5663,21.2994,40.4163
GXIVsPLA2,8.0468,7.69923,7.92398,11.4322,10.8204,10.5734
CG17032,95.0968,67.2138,92.1018,49.6663,36.247,20.8285
CG5931,18.2065,18.0677,14.0197,12.2075,18.2525,19.9636
CG10516,6.9566,3.64191,3.15768,6.26029,22.4061,31.7499
brm,19.6003,19.8465,16.2227,17.8186,31.5309,33.043
CG17026,3.38738,2.44311,8.59904,16.1197,23.068,30.8556
CG17029,150.122,85.1457,140.266,81.081,28.6645,12.8663
CG17027,10.1553,7.91013,18.2924,31.0421,30.9788,37.5537
Arf72A,39.0856,59.645,50.3808,45.1548,42.707,46.1823
Hip14,14.6178,11.5492,9.63352,9.9787,16.5542,19.4633
CG5830,9.438,7.89239,6.99287,8.11007,13.3639,17.7772
mRpS31,37.0223,40.5565,28.1393,12.0511,11.4673,12.274
mib1,14.1459,9.21529,9.2041,10.5289,17.2829,18.5711
th,72.4934,43.6967,40.6398,67.9201,114.402,163.624
Mbs,25.1771,20.6177,19.3996,16.3534,36.3424,48.6011
CG13075,83.1608,26.3466,157.422,34.7944,25.6688,29.9296
CG5284,16.5934,22.0336,18.8196,21.059,33.2702,45.3639
CG5222,5.57425,6.29912,5.12892,7.43678,7.83921,10.0814
Zn72D,28.6151,21.9317,16.8658,15.5984,23.5187,27.6699
Taf4,24.7427,15.5944,13.184,11.9335,25.3995,24.7058
CG12272,2.46549,3.57501,3.26227,9.73575,12.6495,19.5655
Pgm,157.66,144.17,187.671,182.024,105.433,51.957
SsRbeta,139.646,347.598,218.319,126.765,97.2173,128.421
CG5161,5.24979,11.9548,8.81404,9.10169,12.7904,16.7513
CG5151,13.8683,10.1325,9.23605,14.669,43.5827,47.0523
CG5018,22.9903,10.9452,6.24077,3.15532,4.23967,5.00895
CG5027,8.00578,6.783,5.3051,6.28448,7.52041,11.0878
PDCD-5,56.9967,55.8975,48.8843,44.9005,47.2631,58.1316
MED10,14.2303,22.6498,18.2893,26.8018,29.7985,41.9321
CG13051,3.52817,61.5695,477.514,3.62628,2.03022,1.45376
CG13069,6.10754,59.41,568.108,3.84337,1.45716,0.774607
CG4950,0,0,0.152943,2.17067,12.5027,32.0127
CG13068,0.807235,8.41143,331.088,1.02226,0.110484,0.0288826
CG34248,0.668317,0.770595,12.6975,0,0.0473365,0.0373929
CG13067,126.729,33.3931,1144.18,38.1632,17.1085,10.8213
CG13066,2.01901,34.6736,350.168,2.88326,0.151962,0.0198015
CG13049,3.59219,199.925,173.888,0.143828,0.264861,0.326081
CG13048,0.406419,36.8964,24.8962,0.0779183,0.0697993,0.018104
CG13047,8.75475,114.183,419.391,1.77921,0.325921,0.042601
CG13046,0.768703,7.27007,20.1035,4.3598,2.54923,3.12787
CG13045,0.177982,10.5667,6.85451,0.350325,2.28752,1.54655
CG4962,22.4748,11.2461,172.398,103.81,18.9586,5.25856
CG4982,62.9894,9.18499,43.7112,0.928493,0.234149,0.0786997
CG13044,273.355,60.3567,231.726,55.1278,32.7833,13.1725
CG13043,161.323,19.9131,413.718,41.1249,15.0018,9.49338
CG13063,8.41326,14.5804,172.867,20.9894,6.71456,5.80603
CG13042,0.434554,2.57902,10.0096,0.340192,0.153196,0.168204
CG13041,4.66012,14.7198,114.023,5.05703,14.3103,13.1965
CG13060,5.93049,7.42175,94.8027,4.20172,13.2296,13.3761
CG13059,65.0981,24.9714,266.026,3.01445,0.987256,0.241957
CG13040,2.1274,35.2292,193.62,1.49273,0.977763,0.632625
CG4998,2.06479,127.589,58.5178,0.557548,0.901781,1.0132
mRpS34,58.2922,54.4352,36.006,19.4432,18.6582,19.5391
CG4893,62.0814,26.009,37.8916,30.3931,19.0255,28.7304
CG34249,11.0848,3.55505,3.75975,0.00230934,6.58563,0.0015684
CG4842,8.71308,3.57958,6.62327,5.12235,4.28854,10.09
roq,14.6152,23.1988,14.3814,10.3698,21.8826,31.1174
CG4753,122.276,158.731,96.8554,82.8471,11.1956,1.8958
CG4729,67.1346,75.8682,64.51,58.0718,54.8716,104.196
CG4877,5.11405,5.4221,4.79261,5.04829,9.28166,11.571
CG4680,12.9783,5.47944,5.5493,6.41678,5.60184,3.42349
fax,63.159,30.7413,11.7918,29.0519,110.083,244.93
TMS1,49.6592,33.972,37.5254,81.3757,139.489,183.094
Aats-tyr,90.6439,90.2256,69.5978,43.333,42.0282,48.0529
CG32159,1.49613,25.6655,3.37845,0,0,1.23136
CG13033,86.846,19.3181,59.3964,1.41131,1.01217,1.27377
CG4229,9.42636,8.86748,92.244,0.804239,0.257022,0
Mipp1,100.993,62.8142,60.5123,29.3675,11.5509,3.88853
mbf1,66.8869,72.9377,65.3396,46.6066,58.0725,68.5038
Smn,14.1844,12.7957,12.2044,20.9992,35.0318,39.8836
Rpn12,59.6776,108.559,73.5922,120.165,198.828,278.669
CG4169,507.842,448.944,477.918,185.665,102.73,69.2473
Syx8,11.8981,10.4484,10.1892,17.187,21.863,21.6745
CG32163,6.14008,6.62647,5.70396,7.475,8.15305,11.6481
l(3)73Ah,12.3704,11.8382,8.26541,9.04849,12.3475,13.8782
Pros26,62.0918,114.275,94.9215,130.573,220.487,261.286
Su(P),47.7692,44.1925,38.3652,21.0716,18.5883,17.6981
CG4101,7.23169,7.8154,5.14563,11.713,17.7571,28.5636
Mo25,22.9763,30.3521,22.7427,22.3322,31.7829,39.3463
Abl,7.37488,5.37773,4.1171,4.70981,11.0438,15.966
Baldspot,60.9949,82.8791,69.8709,28.8786,30.0002,38.2726
Galpha73B,14.6772,10.7755,7.52284,7.61876,5.16909,4.84685
zetaCOP,96.3552,129.527,82.4711,86.9285,83.8034,95.4498
Lasp,14.8439,13.2618,10.0534,9.73598,20.8393,25.8726
PGRP-SB2,0,0.052693,0.74902,0.0360025,10.8302,254.404
PGRP-SB1,10.7505,2.93236,20.4804,52.3261,86.7144,28.1597
Dbp73D,12.7876,7.37466,4.88554,2.84702,3.13194,3.61973
CG9701,11.0586,8.22782,39.4429,20.5895,9.82805,31.2335
Nrt,12.4174,5.09921,3.55988,8.54057,20.102,27.3122
CG9705,14.5458,25.8733,25.5044,55.4629,84.5544,103.616
CG9706,19.9256,26.5076,17.9635,12.9056,13.1618,11.9135
Int6,208.561,196.393,147.276,119.333,122.425,141.521
CG9674,76.9209,37.8463,31.6121,60.9767,90.9023,61.4013
nudC,24.3793,29.6135,20.5336,21.5045,35.4787,55.1169
CG13024,7.16724,10.2927,17.2626,3.83563,2.72791,13.8074
TSG101,18.4288,19.2382,17.5076,29.0442,41.3651,60.4319
CG9669,24.2834,56.1343,38.1164,34.1622,29.4183,38.2725
CG9715,18.8517,10.6742,9.67698,11.1652,16.3043,20.4469
sina,8.89729,7.97221,6.20483,8.79384,18.3927,25.8274
sinah,0.0176028,0.0157474,0.239805,5.84826,14.9207,19.5259
CG9951,7.86909,8.39696,7.70487,10.1037,12.4742,16.27
Lmpt,49.8413,45.4004,58.1634,32.823,52.7254,87.6866
CG32170,14.061,8.67659,10.9594,7.20255,6.44365,4.17018
CG11915,1.93076,4.34164,8.701,11.6362,7.10106,5.00052
CG11905,20.6134,116.827,34.9636,1.6999,8.64156,22.8975
Nc73EF,186.214,172.752,173.692,110.736,101.122,74.6229
CG14060,4.68694,10.2001,6.27948,4.20189,6.56413,7.0009
Exn,10.0942,13.9869,13.4638,8.76779,11.7303,17.1066
CG3764,10.4063,6.89061,6.56404,7.12631,10.4123,13.8721
CG6664,13.8527,13.4521,13.5607,17.3026,39.2162,55.6042
CG7728,36.8368,19.1899,12.7799,5.88282,7.87794,8.51097
