Gene,L1 larvae,L2 larvae,"L3 larvae, 12 hr post-molt","L3 larvae, dark blue gut PS(1-2)","L3 larvae, light blue gut PS(3-6)","L3 larvae, clear gut PS (7-9)"
CG7324,14.614,11.3248,12.5646,19.6576,27.3407,39.5258
CG32436,0.0952933,0.0693639,0.264795,4.66104,13.4512,16.6899
CG12971,2.02792,30.2576,115.358,1.99579,0.365118,0.374453
CG32440,0,0,0.038654,3.74565,7.27414,11.823
CG6049,8.99557,11.6194,9.78513,10.0864,13.616,17.2351
Aef1,33.3003,24.3058,14.1219,6.94977,11.9074,12.8503
CG5656,4.41301,13.6119,4.25172,70.868,120.073,69.5946
Syx7,15.8961,16.0425,17.5298,35.0916,58.0299,82.5453
CG7202,0,0.0365534,0.287244,6.61598,15.0747,17.7802
CG7519,46.3879,24.9653,18.3077,15.4406,19.6013,27.6605
Hr78,21.5069,19.348,20.2788,24.7561,40.666,50.9422
CG33214,24.9805,28.359,24.5793,24.6979,31.2632,28.714
CG7529,6.92695,4.80907,5.92961,11.0924,6.77788,0
M6,21.0882,18.2785,10.9842,15.4885,26.112,57.5258
SAK,1.31566,1.64744,1.35126,3.57856,5.89126,10.8462
CG7597,17.1294,15.4492,13.0322,10.4834,16.2019,17.9729
CG7611,18.8605,20.8544,20.223,42.4729,85.8582,126.014
Mkrn1,8.44822,7.49625,6.22386,8.78893,17.6088,23.0838
Pros54,62.6216,115.653,72.8193,111.965,221.503,335.454
CG7181,710.913,597.557,639.039,316.242,155.328,163.873
CG7177,11.7624,11.0141,9.80132,7.78514,16.2154,19.7796
CG7173,0.770483,40.5909,5.45118,0.629173,0.401816,0.799938
CG7172,55.3629,63.7419,53.2909,24.9003,20.9157,22.266
Smc5,2.00895,2.37699,1.91308,4.3558,7.28362,10.7313
CG32441,42.648,51.6532,39.508,43.5909,48.5095,56.2185
CG11306,29.2888,38.9244,36.8592,41.0468,37.6263,39.0497
MED1,7.21629,6.17227,6.94375,6.62154,11.5829,12.9716
ORMDL,21.5875,28.6281,26.5728,36.8078,31.0461,29.4128
CG32444,21.3652,15.1158,42.8952,24.544,14.1018,10.7198
CG32445,0.0323708,0.00859056,0.239341,6.3185,16.0847,18.1014
Cpr78E,1.58645,1.26304,1.00844,912.055,2439.04,1355.57
CG7158,7.92925,7.19198,6.38874,9.59178,15.6457,20.2201
CG32447,4.62015,8.07838,3.20215,2.65882,10.9317,23.827
CG11247,8.31683,6.64938,5.10559,8.0134,12.189,17.6374
Rpb8,81.7764,51.389,33.7402,25.8913,29.1531,37.7205
CG14570,2.80069,11.2809,28.7863,0.373793,0.445391,1.04091
CG14569,78.9238,10.2946,155.241,1.31882,0.620892,0.296397
CG14568,0.912178,11.1466,120.784,0.803778,0.296149,0.0258064
CG14573,4.28475,19.6788,163.923,1.70625,0.0384182,0.0602594
CG14566,77.5406,6.31232,353.785,45.6985,16.6054,7.76499
CG14572,18.0205,2.43745,130.812,19.7802,18.3809,19.645
CG14565,3.17424,3.98081,96.5779,0.580558,0.283226,0.768883
Syn1,11.4435,4.59022,1.57695,1.27702,3.44772,3.97467
CG14564,2.19015,14.8765,264.165,2.5147,1.02458,0.993842
CycH,7.96682,10.2762,9.12544,10.8067,12.7602,13.2228
CG7414,245.933,179.766,191.004,158.415,165.414,145.124
CG32448,16.0367,21.7194,18.7191,26.8748,26.4719,24.5177
CG7148,10.194,9.91037,9.33772,9.60119,11.0645,12.5253
Nopp140,93.6414,54.3936,35.1124,13.5847,21.7317,23.8642
CG7145,55.0556,47.1098,62.0398,43.0875,38.9443,30.2128
mub,11.1956,7.30985,8.79294,11.9913,43.1821,95.6196
CG7442,37.9892,26.6403,5.67624,2.49886,4.08217,8.68166
CG7458,18.7848,13.3944,8.31799,2.90899,1.38705,0.942761
CG7470,86.2662,93.1662,76.7924,111.579,126.615,84.7975
CG7139,12.6458,9.38037,8.65127,10.4585,16.0877,17.9323
CG7133,4.99692,6.87366,6.67614,7.38391,10.4265,13.2487
CG7130,3.35493,3.17587,4.53757,9.33658,11.3283,10.4521
RpLP0,2429.71,2104.23,1811.15,1344.17,1229.94,1184.33
olf413,10.2227,4.00592,1.87445,2.59978,9.35944,11.7015
CG9063,12.5278,12.6736,10.4957,9.26809,13.2904,13.7882
Ddx1,14.3186,16.5269,14.9467,13.8136,16.9923,17.0386
CG11523,21.9524,21.5752,17.1636,14.6142,17.9085,19.9719
Csp,38.0192,33.402,23.1305,25.9619,31.9717,43.14
Hem,12.7634,12.0854,9.53694,12.4667,17.7352,22.8118
Aats-ile,46.1763,48.9453,36.8417,18.4123,22.8256,25.305
Ten-m,21.3088,7.96106,7.79481,4.988,19.2634,26.3453
CG32450,0,0,0,5.72663,13.5422,20.5359
CG11438,20.9642,25.3972,9.69301,4.47612,5.81522,9.30312
CG11437,36.3038,23.2116,3.53399,0.272494,0.356977,0.472435
CG11426,12.198,7.56268,11.3169,18.3823,13.2802,8.56025
CG11425,63.1662,40.9383,60.2742,5.27026,8.16703,14.4159
CG11404,0,0,0.190412,4.1964,9.89589,11.6753
CG14456,44.9785,31.5841,18.4055,17.7897,18.868,18.1174
CG14454,11.107,0.0266749,0.0571682,0.0288527,0.0779584,0
CG12546,174.319,13.7973,0.445773,0.0999915,0.540343,0.105942
CG14453,155.362,0.652392,0.0873857,0.26462,0.913598,0.031152
CG14452,51.8616,6.61472,0.100899,0.101847,0.321049,0.0359693
CG32453,16.8515,0.105225,0.112756,0,0.358776,0
CG11370,551.906,843.916,1780.03,161.954,189.277,173.805
CG6838,41.4961,51.6984,37.6379,27.9765,34.6482,37.4602
CG11241,35.4932,12.291,29.7345,24.8943,27.7161,19.9365
CG7369,3.5922,2.77234,2.60593,4.59447,8.16228,10.3898
SPoCk,17.4534,15.405,11.0614,8.86159,23.3333,41.4462
jim,9.51171,8.44044,15.4355,12.5167,29.6612,27.6865
CG13239,0.187455,4.05435,22.5489,0.322848,1.84156,1.74831
CG33169,28.5978,72.9133,37.7751,21.829,14.9071,17.7896
CG33170,9.99577,26.1933,26.6084,38.8466,28.2096,29.8983
CG11137,40.4892,57.6554,38.3821,29.8163,34.2182,45.9626
Arf79F,207.023,343.468,247.148,205.509,254.757,366.57
CG11109,9.07887,12.765,9.37269,9.56805,11.4389,14.7478
Chro,14.348,16.8562,11.202,12.7943,21.576,26.7593
Ssl1,11.1916,11.9422,10.2461,11.191,14.0953,15.474
slif,25.8741,19.9629,16.6485,27.9447,21.486,46.0364
CG11131,1114.16,67.4786,327.572,24.5418,9.11798,4.02579
Mes2,4.75862,3.34523,3.68596,5.25607,10.1608,13.4719
nrm,14.1251,17.3437,22.1389,13.4101,9.49919,7.35508
CkIIalpha,43.9793,64.2162,48.9173,41.9408,54.7523,92.2207
alpha-Cat,13.8875,17.3611,13.471,17.3391,30.7547,57.8378
CG32230,218.084,469.029,363.085,297.173,147.764,137.863
CG17454,8.99943,16.163,10.9242,11.0831,15.3277,30.1614
CG17698,6.45247,6.70312,6.88937,6.06782,8.13002,11.4428
CG40045,76.2669,83.6926,64.2493,69.8934,67.0047,119.813
mRpS5,10.2582,20.7515,15.4933,7.42135,11.0032,19.0957
CG40002,9.67445,14.6008,16.7994,6.06788,4.34248,8.6878
CG40351,4.48581,4.7307,3.42583,2.89075,6.45563,11.8338
MED21,6.42946,9.85464,7.0387,7.08474,11.1089,17.7965
CG17374,4.71346,9.9073,2.42289,10.1695,19.7122,27.6118
CG40160,21.6174,21.047,24.1794,30.1883,32.0288,44.668
CG40228,4.75914,10.0539,6.70176,6.39839,10.4291,24.0851
RpL15,2460.7,2532.73,1896.08,1937.7,1696.49,2248.26
Dbp80,10.9522,17.8467,14.2092,22.1825,28.7842,54.823
CG12581,37.7233,45.1864,28.7513,18.3174,28.6462,33.2329
CG12582,18.5724,18.6218,17.5942,30.0548,29.3891,35.4781
CG14636,10.033,25.5112,13.0931,3.04797,9.01684,19.8762
aux,16.5728,14.7559,12.5246,10.1966,16.0464,21.2954
CG14641,29.3247,32.6196,24.6664,25.8535,34.6081,37.8612
abs,9.09891,6.62178,6.06806,9.57044,15.2928,17.2009
Gel,88.0771,121.433,210.348,225.939,237.388,242.189
CG14642,12.2523,2.30184,11.671,5.78774,9.05374,8.97142
CG34305,240.048,39.5784,389.672,313.252,264.395,154.755
TwdlF,5.18938,715.26,174.814,0.359097,0.215613,0.634111
TwdlG,8.59888,159.822,62.1782,3.11382,1.91524,1.33038
CG14644,0.249156,0.473866,0.448737,5.38777,9.87673,10.7095
TwdlV,3.98341,211.982,143.442,0.980076,0.382505,0.507662
CG1092,2.42468,3.17601,8.26371,10.4483,10.9195,7.91886
cpx,62.7808,33.3309,16.8217,9.6835,8.26981,7.33853
CG9780,18.0011,19.5995,44.1615,1.73498,0.837474,0.632766
MP1,18.6752,16.7795,25.8021,38.8018,48.7605,49.9173
CG9779,19.8696,26.1179,22.5604,34.1571,40.9682,57.6997
CG9791,20.6356,18.7176,11.9412,3.16839,3.83098,5.09186
CG9795,8.50108,6.37468,5.45617,7.06878,12.3365,19.0054
CG9776,17.7664,17.5045,13.496,15.4232,22.4068,26.5211
CG9772,8.61272,12.2447,8.73877,7.92062,9.27957,13.5726
CG1103,6.2016,11.3106,9.96364,20.3531,39.1146,89.5445
CG11739,150.839,128.875,156.878,57.4213,40.8569,53.0312
Cont,27.0132,18.4515,15.9695,22.5611,37.8464,48.2603
tub,11.9737,12.8324,11.5383,13.822,19.3055,23.1358
CG14646,9.33507,9.90183,8.82912,12.3646,17.3367,21.3448
CG34112,1.35731,2.63105,4.02765,14.026,14.921,15.7221
CG9855,14.6952,14.4336,11.1136,17.2243,25.176,27.0745
CG9853,23.0383,24.2373,21.4045,20.3358,23.964,26.4394
CG14647,12.4488,10.4637,12.5604,20.3268,21.3654,24.7877
growl,152.609,151.754,154.028,114.943,143.363,150.434
CG31528,1.64618,0.590686,0.435162,4.23279,11.7245,13.7361
eIF3-S10,186.767,164.406,133.859,98.6115,126.585,122.981
CG1074,15.7512,14.3783,98.5869,21.0455,8.84724,8.9046
CG9804,16.3464,18.9594,28.7521,15.5365,15.0369,15.2566
CG14650,17.1003,14.2326,10.8448,12.8005,19.6815,21.5462
CG31522,50.4625,95.0574,43.4573,22.0723,42.1653,49.1869
CG31523,45.6598,95.4282,44.6562,31.5129,56.0172,110.809
CG9775,51.0527,41.286,45.3578,40.1528,52.8594,58.8489
MED31,23.5422,18.7791,18.6544,29.5705,38.0284,46.4482
Karybeta3,175.318,106.092,114.267,80.2639,105.175,101.203
CG31531,14.3591,14.1934,13.686,11.7177,19.1748,18.9655
CG31534,18.389,15.6811,11.7577,10.9285,19.6598,18.614
CG9769,423.011,314.838,233.88,229.028,232.911,251.651
Nep2,23.0307,113.999,40.1119,16.14,65.0796,194.375
tacc,24.1199,28.1772,23.6089,34.5798,69.6936,105.92
CG31530,20.438,8.76802,9.91889,3.20443,9.31984,18.137
atms,17.6869,18.2451,13.9581,14.2563,19.7614,21.4573
Hus1-like,2.29849,3.62531,2.54053,3.33621,5.60588,12.1166
CG1129,15.6397,19.7566,20.1278,23.3983,31.9542,71.1941
CG14657,6.91339,6.68745,5.45065,6.54453,12.7445,16.4456
CG14658,0,0,0.0899558,6.90089,18.1142,21.2612
Gnf1,5.71772,6.49188,6.02516,8.60923,11.7724,14.15
Cdep,25.1384,18.0619,15.7431,13.3977,23.8385,35.4091
UbcD6,22.684,32.4346,26.5211,37.6447,51.3491,72.9011
CG14661,10.128,0.546664,7.32237,3.61599,2.53984,0.497973
CG2016,3.33075,119.041,16.0694,3.98444,18.0447,103.293
CG1124,22.2762,20.4959,85.9727,6.93198,4.59411,29.2086
corto,17.6611,8.62036,8.75453,10.1337,26.9382,31.3056
CG12007,10.6779,12.5549,9.45234,13.0143,16.9947,26.4308
cno,12.3663,10.1792,6.98684,5.18049,13.8276,16.4565
CG1116,6.96481,6.88287,6.2777,8.22004,9.26502,11.9004
CG2604,13.1023,27.2043,38.5363,45.0455,37.4894,48.43
CG1115,19.3193,17.0558,14.5999,17.8837,27.3322,39.3126
katanin-60,16.2953,12.6382,13.1972,10.7515,19.2988,26.9976
Mms19,15.1237,14.3664,11.1272,9.94422,12.2509,14.4126
CG12163,52.6481,51.1419,61.0106,160.5,321.335,420.625
CG12173,27.5775,30.3474,24.7667,25.1502,22.3528,21.9182
Hph,10.1321,10.9251,19.0913,22.3211,23.4362,22.5233
l(3)82Fd,47.6405,45.4615,35.3271,27.1564,41.9542,57.4892
CG31538,0,0,1.28898,13.3419,38.2899,46.2166
Tim17b1,0,0,0,5.39091,9.6824,13.1281
CG11999,55.6479,75.0936,57.9761,43.3579,44.8327,45.2531
CG1161,54.5622,61.2686,63.8146,73.7495,88.7272,94.3023
CG16708,12.3259,7.53504,15.9945,15.1789,30.0139,62.96
RpII18,128.193,62.7088,49.7906,50.0768,57.205,63.3668
7B2,83.6673,35.8209,14.119,15.2282,17.9631,15.5069
kkv,18.4485,49.1254,49.8218,31.0254,30.1639,21.2435
CG1172,18.239,13.4313,9.30319,9.84479,30.7017,98.2198
CG2663,13.9431,102.552,48.7207,3.21944,7.99892,22.6443
PEK,14.4424,12.9018,10.8459,10.8147,13.7035,15.7856
RpL35A,2765.92,2064.29,1547.92,1138.83,1055.12,1064.41
CG12162,30.0071,32.9148,28.2433,16.3553,23.3828,23.7101
mRpL44,46.5506,57.121,38.9246,14.3872,12.9311,15.4491
Snr1,30.0463,24.2778,17.8412,25.8556,31.5622,38.4208
Hdac3,19.919,14.2125,11.7322,15.4325,20.0707,23.6845
ksr,9.15599,5.81689,4.7142,5.1286,8.88693,10.3588
CG31550,20.5854,16.7851,14.0345,16.2076,19.8409,21.6955
CG31547,36.9108,16.1616,17.6575,9.77225,17.0377,45.563
Nmdar1,16.6664,4.3011,0.964457,0.48971,0.813031,1.09605
Itp-r83A,11.4658,10.0729,7.96835,6.34163,9.79872,8.07316
CG2519,16.5881,10.3126,7.9134,6.64505,15.4375,19.1731
Pcmt,21.934,23.2552,32.211,64.5585,67.624,72.0991
Pi4KIIalpha,7.87088,6.88771,7.34241,17.9149,29.1547,34.5016
CG14671,34.625,36.2022,26.0364,25.2784,21.1034,22.291
CG12746,29.8256,42.8562,28.1364,15.7015,11.2674,10.9317
CG2931,15.6181,13.1741,11.7825,10.8929,17.0985,19.5178
Rheb,50.5364,40.4141,38.6676,57.6109,61.3822,67.2781
CRMP,31.9859,22.2824,19.8676,12.446,19.0242,35.3708
CG2926,11.441,10.9724,8.88192,8.0337,17.1557,19.0048
noi,17.9254,17.0028,13.3366,12.6007,15.2272,19.6819
Vha26,583.322,524.793,408.943,237.927,205.47,199.129
exba,211.634,335.445,214.589,214.942,282.438,463.06
CG1427,11.7115,10.2911,9.62016,15.8616,19.5726,24.0835
asl,2.66933,3.13919,2.94386,5.1185,8.16201,10.3297
Rga,31.0822,24.3313,22.7706,26.2728,46.0758,55.6223
Atu,15.9954,13.8383,13.4636,18.3236,24.0536,20.0455
Spec2,5.81268,8.71519,4.80972,5.17599,11.1232,17.9504
CG2911,6.4137,8.80269,6.76619,6.12645,8.35509,13.1097
RpL13A,6570.09,4389.14,3818.85,2826.81,2634.88,2435.54
CG31549,48.8966,40.5652,33.2591,27.8015,26.3386,24.6393
CG12171,165.555,102.527,124.144,63.5029,39.6226,25.8551
CG31548,129.32,116.256,131.289,61.9536,32.4021,23.6044
CG12170,37.8337,35.1665,25.6905,11.7841,10.6916,9.25659
MTA1-like,17.798,16.0175,13.716,14.18,24.6441,26.0239
sec23,93.8685,133.276,110.833,75.3333,83.8255,83.2945
MED27,5.37225,5.88746,5.65416,8.13418,10.478,12.486
CG2182,38.9567,33.0839,27.6385,32.0776,39.9936,44.6809
CG1109,14.4757,10.6999,10.3272,10.103,14.6945,16.8662
Xe7,26.0202,22.1919,18.9628,23.886,35.7196,43.8388
CG1347,9.15625,5.73925,7.14183,8.53183,19.3913,24.415
plx,18.0871,8.27043,6.21643,8.04015,13.2809,10.7972
CG2100,5.95971,9.12508,6.99944,9.15748,10.7192,13.9647
CG1236,19.4969,28.9264,27.4239,114.198,144.155,162.574
Madm,24.0163,15.6248,15.8,14.0716,22.1135,19.6225
CG2091,6.78315,10.3727,9.48272,10.7197,13.6733,17.8897
sec8,14.336,15.0974,14.5843,14.8984,18.7749,22.2455
CG2082,19.3052,6.39109,4.25452,9.43305,24.7901,71.2047
jagn,72.3566,90.3617,71.5979,39.6329,47.7088,66.2891
CG2051,9.5181,15.2288,9.9222,18.1815,27.2751,39.8843
Rpn5,37.8158,83.9058,57.817,91.3991,162.776,244.048
CG1218,6.38363,8.16269,7.18988,8.74315,11.3739,25.6517
CG2046,22.6838,33.4483,27.3146,38.2409,62.4044,123.882
CG10979,4.90348,4.57992,4.20555,5.09258,8.87603,11.1462
CG11000,12.7756,3.50848,1.42056,0.519175,1.09105,0.593727
CG10999,4.77536,5.33597,11.5212,15.4046,28.6808,30.8695
Hpr1,7.74595,8.24209,7.41804,7.81368,10.3714,12.23
CG2023,9.21464,10.3776,8.71283,9.88578,13.6681,16.0439
CG1208,20.0945,21.2995,11.8302,8.02022,7.90146,8.86667
CG1213,29.6387,52.7097,35.665,5.32658,4.40186,30.987
disp,4.71847,3.75422,3.29945,5.49348,9.95,13.8933
ECSIT,14.3726,19.091,15.5455,6.23947,5.66974,6.36156
CG2017,19.0625,10.7605,18.9245,30.7251,42.2241,44.3666
Rm62,349.731,188.933,157.105,142.688,213.123,224.34
CG10280,0.522195,30.4983,8.7043,0.507333,0.519237,0.814431
CG11459,0.0253586,0.0302834,0.129804,32.6467,83.2925,97.6679
Gasp,64.0375,348.968,263.359,157.214,118.06,71.7999
Obp83cd,50.4977,62.0762,64.3406,1.61122,3.35564,9.51944
Obp83ef,0.444053,1.07893,3.86367,2.60163,17.8867,54.1343
Obp83g,252.947,144.661,374.945,67.5368,11.3386,3.82866
CG31559,0.553207,15.0719,5.70021,0.284595,0.813537,1.43337
CG15589,0.730646,20.0598,3.2748,0.356852,0.43135,0.968436
Osi2,1.23713,90.0674,37.3796,0.710425,0.47325,0.252773
Osi6,28.0865,2211.1,250.967,0.415628,0.863849,6.33444
Osi7,15.4006,979.529,122.657,0.0456523,0.472842,3.38583
Osi9,4.35574,474.507,88.5551,0.634209,0.995518,1.81747
CG15597,172.111,4.40301,1120.26,77.9229,10.7772,1.89327
Osi14,8.02482,525.051,94.5992,0.561827,0.526248,0.888923
Osi15,11.8803,1041.85,180.665,0.0602388,0.198931,2.09909
CG31556,0.428672,14.6236,2.24945,0,0.012546,0.0983932
Osi17,0.728769,19.8017,3.01638,0.267223,0.196915,0.19447
Osi18,4.8214,402.837,67.3879,0,0,0.822236
Osi19,5.57958,528.743,102.847,0.108706,0.117487,0.706404
Osi20,7.52073,702.083,149.567,0.0389557,0.105256,0.687899
CG10298,0.211452,0.26017,0.0983967,3.14518,7.54392,10.57
CG17919,40.3902,41.9104,48.5332,28.8918,30.4178,32.051
snRNP2,57.6986,70.1775,47.814,50.2578,54.8266,66.9928
Pak,14.9228,14.9851,17.7118,15.7558,22.6008,23.9881
CG31367,11.521,12.603,10.289,12.2107,19.5445,26.1403
CG33097,12.0893,11.9567,10.3114,10.271,21.05,21.4822
CG10286,42.5075,27.85,18.2494,11.1535,12.1891,14.3229
CG1041,13.0221,32.6386,47.2791,43.0458,21.3521,16.6303
TfIIFalpha,16.8221,27.2064,22.3382,19.905,23.2464,28.8519
CG10277,22.2748,14.1174,15.8219,25.7943,44.9532,62.6258
CG1021,27.06,20.0852,17.6425,12.1486,27.1163,57.0547
gpp,10.2868,6.22827,4.54963,5.28191,15.0315,17.5155
CG33324,15.2539,8.78139,6.5745,7.93617,20.7242,24.3072
CG9727,10.3862,7.56484,6.40815,5.77346,11.2655,10.9906
CG10267,24.3191,16.393,13.1621,17.8336,22.689,29.2597
Neurochondrin,37.5456,61.9209,89.4405,58.532,87.6364,142.506
CG15186,8.79861,2.68507,1.76549,1.48967,4.95125,10.0538
dpr11,11.3997,3.36896,0.917289,0.547128,0.947633,1.48142
CG1137,0,0,0,3.146,6.85562,10.0635
CG31482,0,0,0.111896,3.16254,7.12083,11.3553
glob2,0.274643,0.140563,0.267776,5.03418,8.9159,12.9824
CG15177,0,0.011226,0.072177,2.57422,6.60543,11.0297
CG1315,17.1133,31.5354,9.35549,9.05973,5.61951,2.87565
Taf1,11.6529,9.70816,8.58257,8.26206,14.2734,15.0361
CG1307,52.2459,45.2202,41.5451,32.8711,36.6913,37.426
Spase18-21,101.57,204.292,168.079,168.373,159.19,155.816
Ccp84Ag,6.66079,98.9877,531.076,22.471,2.73493,0.222433
Ccp84Af,5.69209,239.128,188.124,2.05816,0.292686,0.191284
Ccp84Ae,3.78079,59.3798,379.303,2.13764,0.296193,0
Ccp84Ad,14.1013,126.423,293.493,8.43845,0.741471,0.174451
Ccp84Ac,3.16528,199.219,109.694,0.531853,0.0299382,0.0469586
pncr002:3R,0.0559075,0.267061,2.3371,72.5531,127.394,215.666
Ccp84Ab,39.9639,24.0916,127.175,2.78036,0.186478,0.167139
Ccp84Aa,3.58975,18.3235,106.007,1.25583,0.290015,0.159212
Ama,5.03318,5.36993,4.58723,29.5655,109.988,253.167
7SLRNA,62.445,39.2526,196.48,78.389,113.08,24.9716
Sodh-1,277.311,123.447,258.024,111.568,81.4603,20.0719
dj,0,0,0.107887,4.00976,10.5309,17.3564
CG1105,26.9841,34.1546,29.2722,36.1505,41.2713,36.3411
CG1965,8.92816,7.76317,5.81226,7.87067,12.6239,16.5549
CG1104,23.0814,35.3308,25.8587,20.3758,24.0089,24.024
CG1943,22.6103,42.8018,43.0326,73.4064,131.675,250.214
CG1091,23.8728,25.8226,21.8109,23.481,28.1311,35.8977
alphaTub84B,1434.47,1947.55,1480.3,1243.42,1355.08,1571.17
Alh,15.0629,8.00279,5.209,7.67787,19.373,24.1191
Mlp84B,172.158,199.161,364.058,370.55,325.403,179.686
CG10098,12.799,8.55053,7.25988,12.7036,27.1222,40.0752
CG10068,5.77972,9.10909,9.14534,7.92922,9.15935,10.0063
CG31248,13.3775,16.1207,17.5234,3.04013,0.701493,0.780859
CG2656,26.2573,13.0965,10.4342,12.0789,14.6378,16.9075
gfzf,26.6515,35.8906,43.7139,20.1613,20.7753,28.7011
sas,18.2406,41.6804,52.4975,17.1583,20.5302,22.497
CG10055,14.3582,11.2648,8.37331,9.36711,13.9558,17.3797
lap,23.1091,15.7356,11.5723,9.70869,23.0372,35.0369
CG1288,0,0,0.297182,9.69918,25.5987,32.3653
CG14608,8.87732,11.5511,9.24202,14.0623,13.0967,9.12766
CG1234,30.5631,16.352,12.1223,6.94511,8.81978,10.6144
CG10053,4.26102,4.56402,3.64976,6.21869,7.61821,10.4712
Gld,2.47297,30.713,7.67409,11.912,24.1315,36.3525
CG31496,20.0764,12.1921,20.9337,43.2366,67.4189,60.4548
Mst84Dd,0,0,0.114604,11.3946,26.2554,42.2033
Mst84Dc,0,0,0.53807,22.5177,54.9871,74.1389
Mst84Db,0,0,0.645438,26.9486,52.7564,61.9992
Mst84Da,0,0,0.184956,16.3847,45.1056,59.9502
CG14598,10.362,7.07109,28.375,6.89151,1.47098,2.41981
CG1142,20.7681,20.231,13.2849,13.4098,19.4024,25.6873
alpha-Est10,5.3793,16.5366,12.4192,5.58448,2.69371,2.90477
alpha-Est9,33.675,13.2255,17.1148,12.2373,19.6872,19.1582
alpha-Est8,9.74814,7.67886,18.4088,8.36647,8.8556,6.85273
alpha-Est7,39.3714,65.8234,90.0573,74.2185,33.4837,23.0065
Rtnl2,0,0.048071,0.103023,2.80776,7.21178,10.6874
alphaTub84D,91.948,73.6528,47.1379,37.942,46.4874,54.7277
alpha-Est5,15.8031,25.2052,27.4942,18.0404,11.028,10.5113
alpha-Est4,9.17877,15.8735,10.0007,26.938,13.2928,5.08732
alpha-Est3,26.2236,18.4513,22.2644,32.6593,30.8193,26.4024
alpha-Est2,3.84989,8.83454,14.7331,67.8154,13.6774,3.20819
alpha-Est1,23.3274,20.7833,30.7489,50.7079,31.7818,20.4633
pyd3,39.9902,47.5422,88.755,50.196,26.2572,17.1753
CG10919,0.0865175,0.01722,0.258335,5.62501,11.1053,17.6293
Sp7,10.1701,13.3987,26.8625,21.0018,41.3101,105.78
CG18747,16.8729,13.3878,9.07087,12.9679,8.28182,3.44183
CG18745,9.71556,7.40022,8.4211,22.0376,20.7697,13.776
CG18748,3.42068,6.15808,5.4389,11.1541,6.87827,3.68996
CG10086,17.6189,17.0887,17.8151,18.3123,14.3541,10.7541
CG2641,4.62657,4.2334,8.09051,11.2853,14.0934,8.76075
CG2993,17.3107,5.86516,2.08884,1.34869,3.72024,4.81108
CG31472,10.0139,15.1218,17.3848,31.075,37.0879,32.0015
CG31473,0.412113,0.400252,0.876028,5.71641,13.0474,13.558
CG17816,11.7988,5.30886,2.86411,1.26197,3.95989,4.70931
mRpS9,80.9972,87.7722,70.2768,35.673,30.7925,32.0128
CG2943,43.5997,63.733,45.1367,27.0616,40.8965,47.4283
Prat,44.7157,20.1407,12.8738,7.8958,10.3569,11.5017
CG2846,32.622,36.6255,34.6885,19.1682,15.6657,13.379
lds,3.59439,3.9687,3.50416,6.32385,11.596,14.6065
CG2781,28.4765,114.203,43.6147,14.5201,31.1056,35.6614
CG2698,25.8412,18.2079,21.1016,23.1197,28.8816,31.0484
CG2767,11.3443,70.1215,35.1247,78.9528,91.5619,108.694
CG3223,9.6445,9.96435,8.93008,23.3443,69.6486,134.754
CG10435,9.48454,7.65942,8.69025,14.0431,22.0987,38.8652
CG2747,19.1037,17.3274,14.614,8.42148,14.5849,19.196
ImpE3,0,5.05998,0,1.76729,7.34175,25.4265
CG10903,24.4489,16.3413,12.6686,7.04088,7.4971,10.7385
CG11035,11.2076,10.2924,8.3173,7.14377,8.01491,10.2186
Tom34,12.3081,19.9117,18.6513,10.2025,14.3121,18.6031
puc,14.6592,11.3739,8.17832,8.29741,13.7057,23.0373
CG7878,28.5492,26.7994,22.7458,21.4474,26.617,28.8088
CG9667,16.4863,17.165,10.4173,10.9164,11.922,14.9558
CG7800,5.69072,10.1906,10.6088,8.89348,8.5003,9.28959
Ada2b,9.75372,8.01563,8.37872,12.6061,20.0402,20.2323
CG9636,7.94209,5.23773,3.89727,6.87072,13.8949,21.9818
CG33722,12.2674,21.3192,15.2674,19.8436,27.0844,33.0042
CG18228,0.838613,1.46884,4.3284,8.26874,9.72367,13.2624
RpA-70,19.257,19.7964,15.7008,23.6105,27.0993,33.3214
Mcm2,14.5957,10.9236,7.16609,11.0538,12.5967,12.8767
CG9630,17.3585,8.38096,6.39333,3.41054,4.51049,4.99711
CG11672,26.8913,26.0363,39.5989,30.5237,21.292,8.16647
CG31463,16.3336,17.3021,12.5547,33.2706,7.98597,1.56576
mRpL1,55.1494,59.7082,40.7238,13.8645,11.903,13.8747
tex,12.6437,12.6497,9.21283,12.3142,14.161,16.708
eIF4AIII,75.6359,64.1453,43.8619,43.9637,49.3171,55.5005
Coq2,14.974,9.76981,6.46601,3.88781,3.99067,4.43882
Ctr1B,70.8113,18.372,23.0243,304.191,154.993,120.859
CG9603,702.17,750.431,643.75,456.517,229.726,240.692
Arf84F,7.54588,12.3245,9.53759,13.9099,17.7449,22.7859
CG18193,0.0245553,0.117296,0.0837945,5.15949,10.665,12.9046
DppIII,35.0376,94.8346,80.5982,72.7436,109.237,123.237
stck,82.9287,64.499,69.2697,63.3181,62.3984,72.2578
CG9684,4.46681,7.11444,4.53633,4.8407,7.59053,14.4637
CG42286,10.8439,2.75866,1.05066,0.413429,1.31133,1.67595
CG11737,8.20213,8.01268,9.6243,26.9442,61.2991,107.468
CG31259,15.7153,23.7559,9.70304,8.17257,3.1413,1.09089
