	Cpr57A	Alas	pio	obst-A	Cht2	Cpr49Ag	kkv	Gasp
CG2604	0.5967223122742039	-0.6361829692939397	0.5893033005851687	-0.12785742486384213	0.42015503196460147	-0.2184945238208339	0.07754485088192557	-0.04074919158848227
CG1115	0.4874449263092908	-0.7438873634853744	0.9618460012824416	-0.5550952118473083	0.8533275455406987	-0.5621535552446846	-0.6016328556367442	-0.5904263543879525
katanin-60	0.4247253515616358	-0.5727466143238159	0.9394119272502839	-0.43602675514748906	0.8269893896512384	-0.37795655826341135	-0.5895047544914417	-0.6027503713366713
CG12163	0.7349741390121772	-0.8695208166804328	0.94954920045897	-0.599571150389336	0.8495793489766159	-0.6361162711182216	-0.5068745027682305	-0.5592772982493825
CG12173	-0.8794563901006832	0.6278254528600837	-0.8326968237004692	0.4453546255933058	-0.7630680880047606	0.3193210254168257	0.3903906872471186	0.5909227190124768
Hph	0.7990196208639025	-0.6325945306781794	0.5175145356755277	-0.2992992034212285	0.41456574410023245	-0.2942158025274184	-0.05480480843144438	-0.26182742251607444
l(3)82Fd	-0.0943456944926888	-0.271079882098322	0.6283564362386066	-0.15079187976837205	0.4501305539274956	-0.1613060355555103	-0.41827234921187795	-0.3283362635158692
CG11999	-0.6934623272088611	0.5860376561741385	-0.5176363800358302	0.6669439713696594	-0.4436326130751865	0.48927320237022354	0.5642234217623256	0.7532720005416803
CG1161	0.7400180558473568	-0.8115454281622237	0.8603288371799609	-0.49838200076143957	0.8440318622808285	-0.5881381848647226	-0.3432788681964902	-0.3739657815498338
RpII18	-0.41318142063273283	0.48863620983530975	-0.1967562708987762	-0.2461028510395832	0.14162499244139876	-0.02951015113880455	-0.5240907239965706	-0.36278162662819935
7B2	-0.5782436522040802	0.5314857086697157	-0.40614697565858787	-0.13109113574508505	-0.21057119190946885	0.04512321189378535	-0.39369887976619555	-0.2479660588482669
kkv	-0.25825964377893423	0.3417632988359894	-0.4885162238528137	0.8900823466275025	-0.6592697617753996	0.6576430782863135	1.0	0.9422234433297606
PEK	0.0822352534618558	-0.4314886065559762	0.6835255497389546	-0.47009749148836366	0.5808200479534307	-0.4469864944420646	-0.6671140225999721	-0.5779936510928512
RpL35A	-0.7801244713967924	0.7628224072820934	-0.604611799031899	0.24347309425974806	-0.43578797950246057	0.3572237099348622	-0.03486839572653878	0.12214689144088745
CG12162	-0.6396095895792302	0.5766905927775908	-0.33044278090150137	0.6282318789483333	-0.38495783071624934	0.5667925212850912	0.3606713666350495	0.45592269678991837
mRpL44	-0.8678998439637122	0.7462882582094219	-0.6630947053068248	0.6813547376312747	-0.6956621715590335	0.62461303261121	0.4623128145931204	0.588065352189125
Snr1	0.33044086907575787	-0.6311089059831352	0.7639360673529084	-0.7616535389790174	0.8269922198199178	-0.7412375980522966	-0.8067449906720324	-0.7001493715501846
Hdac3	0.3640430450047189	-0.5718063936009038	0.7652470805289898	-0.7761227933087326	0.8216479533905372	-0.6884619664270408	-0.8697760645479828	-0.801001184642424
CG31550	0.20402735800896227	-0.5294762241613655	0.6192378095108745	-0.6981238755081386	0.5503725339240261	-0.6469659452216021	-0.8091029015790548	-0.7419821200075537
Pcmt	0.8151478300587165	-0.8711828385713428	0.7459809550240539	-0.6434983113701054	0.6766161714696252	-0.6803969705055571	-0.4084105092817757	-0.49684019281145325
CG14671	-0.7408224136184944	0.6861020436848365	-0.5947400667127999	0.33992674826432534	-0.31543559738455207	0.30694975832696175	0.20019152876161905	0.43932359920108593
CG12746	-0.8717609566265234	0.6822867419221605	-0.7372740030637424	0.7103628658752353	-0.8062434889252481	0.5875699119739237	0.5733077150274385	0.6983098651960842
CG2931	0.37433803920485503	-0.5448889025108353	0.8359749184632506	-0.49917599256573025	0.7608436421230896	-0.46338740063256684	-0.6419197114154586	-0.6229585235743762
Rheb	0.5066164396292699	-0.5941467101147029	0.701898239260017	-0.7838463372787768	0.9130964254180206	-0.7300031917755931	-0.7320041105848955	-0.6550637446656487
CRMP	-0.22886806889701458	-0.009737431875499622	0.5048323850777626	-0.1601077952510072	0.4317085537897139	-0.017016189404618676	-0.537003362439668	-0.4503083973880638
noi	-0.23292701914189282	-0.23002774816247243	0.514190463395097	-0.23427193840456148	0.3769495931380053	-0.2430365892726348	-0.49977951567430273	-0.3569354388813454
Vha26	-0.8475699015485368	0.8225360066913254	-0.7077888704707109	0.4983254529633963	-0.6345596038249577	0.5496906121049904	0.24402263201506175	0.3690667506177264
exba	0.10091884590432476	-0.6409313847650889	0.771941957351973	-0.14237620238648643	0.4903577031452237	-0.3304670288545135	-0.1938544184223271	-0.11121439541517263
Rga	0.5822401606414521	-0.7020849223260143	0.9245938346663127	-0.60106185096997	0.9254954817342559	-0.5913865029294446	-0.6247376820704177	-0.6208962708451305
Atu	0.8332442861296573	-0.7534178739555611	0.6539275750214408	-0.7791367360292553	0.7963836103704258	-0.8002386968267218	-0.5691708158941138	-0.6023817918439467
RpL13A	-0.7186859276396291	0.7960303147157735	-0.6147145227037207	0.19713028819866274	-0.38705402598223176	0.35028241748166583	-0.07726458625871299	0.06395127933406944
CG31549	-0.788346598934431	0.7566125954192541	-0.671451126237044	0.28335259936771445	-0.5486141655292157	0.3810834696223791	0.031913667538680565	0.16519086316263332
CG12171	-0.6978542084345019	0.9264199141162669	-0.7420628589262767	0.44273409463148	-0.5952651238144472	0.6364048899318083	0.17424962785160175	0.21304738489476288
CG31548	-0.7571240721693534	0.9342164843307913	-0.8058683873040394	0.6901409743517748	-0.7498200416726647	0.7857113859702907	0.4696596798713365	0.49814343188197807
MTA1-like	0.5566386623607926	-0.6548024856403187	0.8532112962485199	-0.5510954783821874	0.8807610021577879	-0.5796160961328772	-0.5642464477524319	-0.5412738895677823
sec23	-0.6616081045130547	0.48528572580070994	-0.4883320234682387	0.8603266619896439	-0.6898837287987926	0.6482660618188507	0.7569689425953866	0.820909289523056
CG2182	0.3057196913923526	-0.6344583977835587	0.7506667532572557	-0.7212893432645843	0.7163733930800736	-0.7034396409175547	-0.7968378059175298	-0.7229142456865795
Xe7	0.5618289490443725	-0.7823949719149998	0.9414659852096249	-0.6478308432022459	0.8572438127187895	-0.6518730990835353	-0.6601288525605822	-0.6564074936716833
CG1236	0.7624635833862627	-0.8816268400721289	0.8040006542437227	-0.6707143085234377	0.804060267750734	-0.7354300244166802	-0.4637995105436132	-0.498611655050991
Madm	0.06000532394649388	0.07696356902344428	0.301230483373299	-0.38328564496464723	0.5045579517607708	-0.17582163582002847	-0.6462295866716717	-0.6029246786302399
sec8	0.5675855341199524	-0.7949608615083686	0.97790325515966	-0.4434176062647314	0.8107625895696964	-0.5036242525695103	-0.44143045628575783	-0.46521894268055436
jagn	-0.6586226119287357	0.5283259020422872	-0.23863840832041935	0.5949566991120518	-0.1970946582745468	0.4936133058363681	0.3638366720399769	0.5430186537933475
Rpn5	0.5873191483180028	-0.867909797926251	0.9472038711680528	-0.4478240977597084	0.7607317073494563	-0.5579630777419018	-0.3750984604568722	-0.3950684419162618
CG2046	0.4615115727349419	-0.7587319319527719	0.958679825889562	-0.42182414639439203	0.7930742539600418	-0.47115627021342044	-0.44118756823973615	-0.4413610310215696
CG2017	0.8441153770866893	-0.7976601115962255	0.8648608645676775	-0.7089369951498837	0.8846725394569291	-0.6634342666917152	-0.5854470449205595	-0.6683460297318701
Rm62	-0.22349352012506024	0.17019788974268638	0.056671775688480606	-0.3467681758069568	0.11235130198753833	-0.13177833906733366	-0.6354125447064719	-0.5765045579226206
Gasp	-0.44964521621919973	0.37021677397907343	-0.5595944693545497	0.8394484503135796	-0.6847757148626361	0.5553390499980565	0.9422234433297606	1.0
CG17919	-0.5800837359517731	0.8264961187977997	-0.49072638381344846	0.8804248492059094	-0.5500392710909336	0.950901733195029	0.6035994601797785	0.5657443741482113
snRNP2	-0.370105787663213	-0.1424731863195395	0.21842661849740555	0.00992332888195132	0.22701335360504454	-0.21251830085258566	-0.06870147238699192	0.1883264879558772
Pak	0.7786604681468909	-0.7417816580485921	0.9527035933055903	-0.35393323399273374	0.7746797830390851	-0.354630174450253	-0.3253869559185048	-0.4633137800256121
CG31367	0.5365623370920632	-0.8378004733039536	0.9171208586564324	-0.4823464676775516	0.6158573921749093	-0.5377744761846175	-0.47455183881179125	-0.526648782470798
CG33097	0.6666532222653437	-0.7710944001801658	0.8976576149287351	-0.5117630112817352	0.8036693376630769	-0.574183558026884	-0.47583404971648563	-0.5108518142064826
CG10286	-0.7350647401678571	0.6577871498092475	-0.48064219284367815	0.15064874601088551	-0.36751075176828624	0.28326050379992873	-0.15652071314393096	-0.014231929979143253
CG1041	-0.08445834348087776	0.3043601193465366	-0.4894583748209774	0.5960394130083067	-0.5290925643485355	0.513460007078833	0.7729683014326411	0.6768390116699842
TfIIFalpha	0.07086071131607866	-0.46357962461538216	0.5358110531501059	0.22502820333849366	0.30139479860532936	-0.06808285537909549	0.26549589308104243	0.3379280955882937
CG10277	0.6500109699986754	-0.7959247298537332	0.9720272889568918	-0.632420735658517	0.882737146995649	-0.6107921522774328	-0.6251753044980009	-0.6596104765392788
CG1021	0.22983451851911899	-0.5272532055704492	0.8930164502380732	-0.3627334214949053	0.6959895558696891	-0.3150058582123336	-0.5632500240540795	-0.5457745245018338
CG10267	0.27903340360034856	-0.5391316878369378	0.7507321098311596	-0.7505422785815343	0.7624222139170148	-0.6464043231243054	-0.8827009427391758	-0.810438467125893
Neurochondrin	0.4998617180497294	-0.5953096009455913	0.8983300658395588	-0.05059802979128604	0.6387592448030948	-0.0904733974551049	-0.09427545512603543	-0.19703225912409855
CG1307	-0.5676983116467063	0.6983334552193569	-0.36021032232121575	0.24676644530704367	-0.05199471955555494	0.3368722881586554	-0.02197698916236971	0.15734258452004624
Spase18-21	-0.07276052845378614	-0.10976721544290079	-0.11266039729608646	0.4654739484008228	-0.1655550471206858	0.11308807421485231	0.6960002846610529	0.785783361605662
7SLRNA	0.3141271747511867	0.4298361970591069	-0.2590719166057068	0.4887331830390985	-0.18312882805324612	0.6393112171948144	0.502154087549571	0.25467500479703087
Sodh-1	-0.46497444403862986	0.9364954282137831	-0.6880158752386455	0.44052973605027457	-0.4949532613827811	0.7047890231056528	0.19630359622577503	0.15012294851028704
CG1105	0.6840870627554954	-0.8180752112360405	0.48850962162470885	-0.4314220501490462	0.4948258392432878	-0.6936084372604049	-0.06996808764214686	-0.06348800555614192
CG1104	-0.5485845054781676	0.17327430446913505	-0.29464430631611827	0.6813067849794983	-0.5321464428989089	0.3524898352690132	0.6674762394496039	0.7812659804048024
CG1943	0.5575175040843129	-0.7968120870870717	0.9685111111721323	-0.4573210425565442	0.819056314248409	-0.502000653260842	-0.44008937313238183	-0.46447078106505707
CG1091	0.32553107994013064	-0.7038434560467279	0.8889509546174267	-0.42297953994084236	0.7705818609914601	-0.5174085016110536	-0.46108382153345406	-0.3893010280230281
alphaTub84B	-0.5736741175703441	0.21380377840684703	-0.12459928014709357	0.5311494052414084	-0.1871493646383642	0.27268700862585926	0.4320889704689988	0.6365250104265061
Mlp84B	0.4719855666384959	0.07233963908717198	-0.2141741339141689	0.12573023352864376	-0.0076983642237156	0.13815529372644791	0.39196925918476955	0.25005465849467895
CG2656	-0.2566598617079887	0.20492012713807886	0.04632608674674872	-0.47347317702616504	0.24630016461906282	-0.2331021275364695	-0.7545186917334044	-0.6338078135381039
gfzf	-0.465122786313111	0.5898698129220803	-0.23736641041283263	0.9434820007533496	-0.4232383963013589	0.929116359594827	0.7081561049640979	0.6551015183018052
sas	-0.3356286567705173	0.5058580812977405	-0.321581405515254	0.9859767010999223	-0.5092500436840001	0.8828865664642334	0.8874462683956386	0.8099411298671193
CG31496	0.8688670592897092	-0.8040374718733753	0.7834409419764221	-0.6922222178550037	0.8614374767527633	-0.7025950468164267	-0.5010185160877988	-0.5720525809232193
CG1142	-0.04590839985164541	-0.34083845893861026	0.5999612244553092	-0.3347802919751136	0.599489456319447	-0.390563071825292	-0.5071806111526241	-0.34004606243785507
alpha-Est7	-0.3349906456842937	0.5775315332917617	-0.7119015571497798	0.7073881059463621	-0.7126717586107949	0.6739121606813266	0.7898023803733	0.7238439763908426
alphaTub84D	-0.6969129775456481	0.470185083125401	-0.30189405563703414	0.06733414972654753	-0.24504136009419447	0.1363089295635221	-0.23318778887082012	-0.05892977016860745
alpha-Est3	0.6845730315160677	-0.4555406936179106	0.2880563174729885	-0.8336274485267688	0.5606438922216258	-0.6937348481295766	-0.6139215532563157	-0.6648395996790367
alpha-Est1	0.3390618872450911	-0.08351323330044182	-0.2779403182860116	-0.26991075909950885	-0.07480597066893441	-0.2279303223129155	0.040229157260627924	-0.029580980997984254
pyd3	-0.30969431232192157	0.7457827547866466	-0.6431828295223255	0.7837101419794141	-0.617179714335224	0.8666019969958044	0.728653450997419	0.6143761603104354
Sp7	0.4521040387700942	-0.6706088267883222	0.96941331915668	-0.3327470777892604	0.7629533859998264	-0.3236036471389945	-0.4133469892052092	-0.45355844771407533
CG10086	-0.478264770351298	0.769827045289993	-0.9536779159187028	0.3814007403119851	-0.6821500474991136	0.4294855685836234	0.4317491749515504	0.4808676538405051
mRpS9	-0.8590785390441502	0.8169791686362111	-0.7110314990471931	0.6723988657075168	-0.7075154093724286	0.6644034784141531	0.4400057060267411	0.5481489582887334
CG2943	-0.5226735775081336	0.1742804371780166	-0.052673624929819696	0.5895847588690618	-0.2689258177771057	0.3524535698374436	0.4330494227028354	0.5556670256830035
CG2846	-0.789684272040884	0.8762796649791609	-0.788859165938035	0.7762404158180269	-0.7705997048391389	0.7731347991943123	0.588430064121509	0.6516047412294713
CG2781	-0.583325922066572	0.13700496380701999	-0.2942586116071602	0.6430305170883815	-0.5564742419307181	0.30767159608102995	0.6339899095213889	0.7545378940839934
CG2698	0.6519954293761053	-0.5810809712516013	0.8500526730495968	-0.7525050323656535	0.9369148721311591	-0.5894709050098732	-0.81271675365371	-0.8545661949531957
CG2767	0.5410336499621785	-0.9127067987538826	0.6898299569872892	-0.3675397434115203	0.5122352558336672	-0.628324425923401	-0.10401784010962684	-0.08926422787413861
Tom34	-0.22400745631466076	0.022065754075954687	0.23565692334952518	0.6968276657436975	-0.09517085073253519	0.5006041735554325	0.5511552007398062	0.5431495124375603
CG7878	-0.11414593596595791	-0.19700824608306883	0.44414635771622424	-0.27971205472238053	0.3768936778454182	-0.2777454160708004	-0.514510589042671	-0.39718405832869513
CG9667	-0.646248449411796	0.08421571953049678	-0.03443787048693793	-0.02021765363181604	-0.10276500971918034	-0.12714623423774638	-0.22674472703640805	0.01401387293825296
CG33722	0.5311142472192864	-0.8731248458891769	0.8485582645493835	-0.36232877689347764	0.6737854228763009	-0.5653898282053936	-0.22107316491747991	-0.20711363571604144
RpA-70	0.5227682897817357	-0.8058113489059228	0.8490664740409658	-0.6619817591192428	0.8586500542939165	-0.7331935099728684	-0.574188053312309	-0.5138816347477709
mRpL1	-0.8670406412594333	0.7786676897468937	-0.6739432498401638	0.6154886629490627	-0.6700311194406934	0.599819434591909	0.3756733457485096	0.5038131503285509
eIF4AIII	-0.6256900910215075	0.35359661061134023	-0.19597304061610546	-0.09466274018056635	-0.0619524171729525	-0.04842086638392361	-0.35951185046049083	-0.13676314847385052
Ctr1B	0.469465576978991	-0.4974151483814839	0.1359165271293555	-0.7155522704421298	0.31152364006899075	-0.6951621439419454	-0.4135041499280408	-0.41109438596299236
CG9603	-0.8862326229752102	0.8327520145863815	-0.842834522288968	0.6444145998631909	-0.8332441581144604	0.6516202707270203	0.47092568053626754	0.5632817863114228
DppIII	0.5139988694349178	-0.755713898503928	0.7249781687637755	-0.00820959730217408	0.44592089098531795	-0.27106263124985136	0.15293981688513203	0.10178563530358858
stck	-0.40266887638136006	0.5363629775968346	-0.012086847199704147	-0.07752973905769299	0.19000245693984397	0.24412502045032075	-0.4936841929895983	-0.41631074888837766
mRpS18A	-0.8653339617799981	0.7019554791429018	-0.6278738998674172	0.5582496128323624	-0.6287588592888258	0.5060787821813921	0.3331809241272875	0.48923898020645074
Mkk4	0.3677249357335696	-0.6106272284926662	0.888513900559156	-0.19142495411358038	0.732853632704697	-0.2936519765689936	-0.25749585069419484	-0.239533884673311
Dhod	0.32482111053075624	-0.50811602027395	0.7582323751923974	0.0024698394918328415	0.6460396294632184	-0.14184838303661518	-0.007475031406480772	0.016373531946204466
