	CDase	CG3603	Desat1	CG16935	CG31523	CG10602	AcCoAS	Baldspot	alc
CG6947	0.6247974469968807	0.14647295811157715	0.17237451721733985	0.2546416907411703	-0.14201404977626952	-0.3474224877449063	0.512072260746025	0.6327252344702429	0.287828874472757
viaf	0.053266326380846614	-0.0623670215358394	0.05519577583537867	0.3036554781231446	0.41051258219535103	0.1230685644728689	0.4509260868410749	0.8499770820169017	0.3479509165162831
Pop2	-0.5510655717521127	-0.7134164034685607	-0.8974636217157232	-0.7763111334069843	0.7238411740829975	0.31765300782922207	-0.874188790927275	-0.4579856761568949	0.6065298889882722
yps	-0.33137475397794086	0.10956116047201163	0.37628601204671014	0.45522646566436464	-0.024995604281822407	-0.03383971541320005	0.5773392904225728	0.6910928151266098	-0.10062433911523194
l(3)neo18	0.39891088907510647	0.6470142903574785	0.7373975988000563	0.8400689695013889	-0.12312441570957688	0.12686566677236216	0.9476381403987464	0.9207605713166134	-0.3825702742488445
RhoGAP68F	-0.5400126041147496	-0.6476267203711978	-0.775745253897503	-0.8229994899786918	0.4119095972540634	0.11364227974067807	-0.9416017423442051	-0.7672663547650005	0.44336740342835956
CG5642	0.3827989047032897	-0.2594245337706109	-0.42699582083498194	-0.2909399089048662	0.3849808069638582	-0.1305980139768753	-0.052449930124770144	0.3731418430629216	0.7621360924423819
Nrx-IV	-0.4410019435949735	-0.8116562475943272	-0.9613120162136717	-0.894024816492339	0.6092644670191237	0.06736589149962494	-0.9093386456818121	-0.5023272125583615	0.7875275210072074
CAH2	0.5892652539921993	0.09540749627938615	0.13294280732531882	0.26892037391599366	-0.019827923871061744	-0.256014189402485	0.5023606796918312	0.6887741905989134	0.32728611958100334
CG6910	0.15684305749813854	0.23599667499707458	0.07930907338548562	-0.18103825485521702	-0.5569282030440639	-0.19434449030661474	-0.28291700650012497	-0.7432658858953983	-0.43552318581690547
Adk1	0.44066696224991503	0.30872311706414884	0.48019903211626486	0.6087478672681098	-0.12574324212817561	-0.15676474190009065	0.7936521974596814	0.8698373541522727	-0.00635969850936238
Pbgs	-0.23814940609809548	0.5258078056777454	0.19541325451626781	0.31406255159506963	0.26619900278531305	0.7748725619511964	0.1473512671395309	0.17110433401215974	-0.624797814755771
CG4300	0.5432679945841735	0.2165490956413113	0.25188561533749537	0.41303122138786447	0.020832882213591045	-0.1210612988207241	0.6211672218371845	0.8062241212841854	0.19169106126555996
CG10418	-0.056797034302861434	0.19580497041120098	-0.33959591624851787	-0.3791728091577787	0.5524177538959912	0.45625279519877027	-0.2713948291696558	0.037084192213643515	0.24021631343554742
Ncc69	-0.17323147576718237	-0.8107131110950551	-0.974489401431585	-0.8887487318652108	0.5357934617655917	-0.09611340506672321	-0.8234801529422259	-0.3916550667239458	0.9267870986740667
CG32103	-0.46170830478753805	-0.011724613528461984	0.10419692777409838	0.21559589345205596	0.18747693775984756	0.10616039224308299	0.3280166362442913	0.5725082124697877	0.03433900269922777
Gap69C	0.0729783527674291	0.45099815661578235	0.3868563999421245	0.6498585970945122	0.40236918052702336	0.5524912211735004	0.6870619441346619	0.9590351842182973	-0.21091884991861887
CG10616	-0.5231609711091411	-0.20080585420439387	-0.6179338008301926	-0.6171435651291496	0.654142740199434	0.5398630242150582	-0.6858794445908255	-0.3810531325691599	0.24230254557630604
CG10638	-0.5140463773754629	0.4367136304534415	0.2481878718330174	0.14777699124838978	0.26685221681184274	0.621977424027709	0.03643013063496116	0.0026810556090003427	-0.49372399361888775
vih	-0.47664482825329213	-0.7044789105972055	-0.9006599137456124	-0.8550639787279464	0.6606651735315218	0.20504284490114158	-0.9085918166607395	-0.5289117492916457	0.6755678324874532
tral	-0.6460377939484137	-0.844210049727487	-0.8736135042238115	-0.7476617803626414	0.6101168517187132	0.0993675355449982	-0.77972121997574	-0.34551495224874545	0.7031236942192177
eIF-2beta	0.43595789760055553	0.2861118535330951	0.291898314456505	0.4490036522252291	0.1134977029918204	0.0010593385588808595	0.6577845809675649	0.8794865043062898	0.1453810830300842
CG10627	-0.009500718189069874	0.689107876673693	0.7838412928000474	0.8956259071406873	-0.028602912836035076	0.3871576536701384	0.9006956610251708	0.8614373403079431	-0.6297654781458646
Tsf2	0.04945956713382038	-0.7177198000994227	-0.8137383951128947	-0.776930456962272	0.33103085281838207	-0.3544694894426351	-0.5932013065512866	-0.21013794946960918	0.9814215136358505
CG34242	0.2290622931018933	0.44205822620666574	0.5343153062218545	0.739544423486228	0.15303181456048784	0.26047762626022863	0.8320698033731985	0.9937168501651761	-0.18896652310356613
CG10688	0.44193682259380673	0.8783656334872076	0.5599525443054574	0.5977105717561679	-0.032798613963286156	0.5473926933078963	0.5172530475783025	0.35248517231574444	-0.7087738624238069
snRNP69D	-0.47235074960285905	-0.3400091552563948	-0.7503553708967496	-0.6500704757340539	0.7418463678029867	0.4720111792639241	-0.6483840007357591	-0.18903146394747747	0.4608215542291506
Klc	-0.4420600588055328	-0.6459557221014317	-0.9048154537511752	-0.7657826113707386	0.8049671661977397	0.3770594886349915	-0.8335287208236412	-0.3623614955725545	0.6566822817066653
CG10754	0.02558053190577161	-0.33295080983406444	-0.5448298838892571	-0.25297482431413065	0.7816913514470688	0.33508161430951683	-0.15712083985571093	0.4359063845727724	0.6722922645965749
CG10960	-0.6834301627757908	-0.7835654484707104	-0.6704199075127923	-0.5610086049348642	0.6500800621315735	0.11735256309897987	-0.5807384195716823	-0.148930058933725	0.679892658358451
CG11009	-0.5293658787326506	-0.6748384658145058	-0.8202855953808175	-0.8161719722228927	0.34537652039244954	0.08391949908741235	-0.9387921706953889	-0.7613584649368434	0.40782596509604657
CG11267	0.3805079756447673	0.4136689631295072	0.47862905970021674	0.653235727473625	0.04762971403960071	0.08938648539457415	0.8062157207313047	0.9518544182943964	-0.08458705579587109
mRpL20	0.3955074224144851	0.4694713610813386	0.4594063805382062	0.620849880368763	0.10142603008780457	0.15568318800047143	0.7824862221508029	0.9478322265021362	-0.08533246351282936
CG11255	0.3097937394979499	0.07361754265386193	0.33231117531838733	0.40041721273480996	-0.1158260260007482	-0.3388373924393215	0.6314112054339505	0.7445516789729733	0.22632460963238724
RpS12	0.5221906982995641	0.20613741159123128	0.2720370402375019	0.4157480495629481	-0.0021743106385645255	-0.1584706687484252	0.6336016990166837	0.8077495685222351	0.2001546428096034
RpS4	0.5449398771870112	0.21207508886751789	0.1624077219517803	0.18906465032791128	-0.03174083222386352	-0.257313246863497	0.47911518451879803	0.6433652801811954	0.3175285547026812
Syx13	-0.5325108868962359	-0.69833375624017	-0.8123320374465902	-0.7844508695007493	0.6139682575463083	0.206958296709877	-0.8805058741815568	-0.5657511183817538	0.584807954835668
CG10725	0.7384652710746041	0.8370203486673329	0.7459085208422982	0.5795219253707465	-0.5778805696630767	-0.19612137697687504	0.7227758425917804	0.3708225355864909	-0.5023993888565688
CG10140	-0.5772292685538878	-0.6288345918730637	-0.7407751842819597	-0.7115427468004913	0.6476446386761774	0.29007325089856767	-0.8225845602684047	-0.5110984514708008	0.5101936993779976
CG14109	-0.6144598355929132	-0.6801603664734481	-0.7931682773299463	-0.7510286782373615	0.6560207465901379	0.2668454754967901	-0.8502389236070452	-0.5101595978044386	0.5543132451695821
CG10732	-0.6039544985355642	-0.8830731599726421	-0.7359723494614592	-0.7332457182364079	0.2467420579950701	-0.3000421608852215	-0.6924784715934594	-0.42447682236035267	0.7040154910325617
stv	0.2904154847746156	0.1662146889697714	0.46209645077692013	0.5714731987420175	-0.27674209686418366	-0.32408582827844384	0.746533742933497	0.7630768870487662	-0.015682561309371235
CG10083	-0.5801058772054911	-0.5368361719296508	-0.8077297830275566	-0.6968653467573392	0.7723657324095256	0.494336347332987	-0.8226993261056718	-0.4259246169943679	0.44647168365079537
CG10743	-0.4755483023886725	-0.7315892870271407	-0.9445434027210757	-0.8981203974363393	0.5758682205750782	0.1442446670837602	-0.9544233170888372	-0.6043714383422316	0.6536090040959527
CG8745	-0.37308041570396105	-0.621840546982031	-0.9441061565611324	-0.8207256352372168	0.6676486061712692	0.2849276857546615	-0.870302904934838	-0.44862106370026245	0.620011869802924
CG32137	-0.7648675607043015	-0.8204193167065172	-0.7292754227884816	-0.7107660075858294	0.452435297267039	-0.009855661715510196	-0.755117748389943	-0.4550936323086547	0.5930627495486116
26-29-p	-0.3622839420510952	0.21713368551706824	-0.029092387069621733	-0.17506693023072908	-0.012567915747965128	0.38398649536424984	-0.38198867695493993	-0.6010610343862337	-0.4900396569046748
endos	-0.5064132919420563	-0.6451521333432494	-0.8069071846319354	-0.8496497195622525	0.44973291379154834	0.12313752464056588	-0.9509751355406604	-0.7458479624022761	0.49105539267480797
Hsc70Cb	0.34282917793031564	-0.08739158829956017	-0.09502410099007885	0.12016995436913801	0.25403919742447156	-0.08782714698828889	0.3318650808478462	0.6954784876269279	0.4774440151822739
CG6833	0.2676539628547867	-0.6482444903947339	-0.5548140186990124	-0.5087985401471933	0.07119344274904137	-0.5834169160362802	-0.2945740103163715	-0.02664275016211241	0.8979082908752577
nuf	-0.5950213178667314	-0.7096253901345668	-0.8391946630512715	-0.6710297165971721	0.8258640805029496	0.3741790024336426	-0.7493038920173106	-0.25559501721133343	0.646001149099322
CG13482	-0.4100861409658707	-0.37009536048747615	-0.32061509086645196	-0.39120596431602617	-0.14681765324555643	-0.04733592263448739	-0.5985196074313437	-0.7816080945141991	-0.12969750379568873
CG3868	0.3334543278329626	0.4989398648637732	0.15125094351918847	-0.041013127735471076	-0.29702728289942587	0.15027437611065197	-0.15456921028567844	-0.5138632035996304	-0.5047421098784259
bbg	-0.4984803257752575	-0.5607641273616227	-0.7687155473736532	-0.6402208471824844	0.8392889382944427	0.48038457314739114	-0.7452007310775097	-0.3063355053580254	0.539469087241217
Mpcp	0.561484290843268	0.3046015593510578	0.42600410474911554	0.5300836509413348	-0.16515377568201803	-0.22719135119572728	0.7400841131182678	0.8034220200780657	0.05615720320380291
ome	0.1330508849927103	0.6436193383121772	0.40169763289756794	0.6352290865840405	0.4000812453776183	0.7491031163764083	0.5956340463326625	0.7804040484605064	-0.43028618680666797
Trl	-0.40042149420452283	-0.26272750393911953	-0.6672889897051177	-0.5169936281661333	0.6651216092613109	0.46844498244556587	-0.5154507239065872	-0.07442509496445306	0.36885050182121815
bmm	0.04220180484462395	-0.5686523863514785	-0.6966774872893062	-0.8770118173794437	-0.14092409863729952	-0.46717100919537696	-0.8576893016603464	-0.9160866522655526	0.5126462376032316
NHP2	0.5977735374939855	-0.07290753941802582	0.005522651849119826	0.05707713275104217	-0.14713010017240594	-0.5031824003894063	0.32948675691474094	0.4672378612839698	0.4856760912396639
CG5114	0.5681615138045788	-0.02939936732508765	0.08305090472059995	0.1579820553633143	-0.142843014226407	-0.46014753457581675	0.4196945106987856	0.5570522801014475	0.4199470945719181
mRpL39	0.3545198618847167	0.37626782781933416	0.35049878008145074	0.559400250969359	0.19724163123612173	0.1977464274343808	0.710567645471942	0.9461459927933049	-0.003030000584256114
Prosbeta2	-0.6269128530657966	-0.5318168301758542	-0.7485029050352724	-0.7015368055951979	0.6550596258659968	0.42380251015638126	-0.8508090203792243	-0.554314316780364	0.36594561803131714
CG12310	0.5627251521958705	0.4522751014310775	0.5495074330382178	0.6280602794463618	-0.3427659536898596	-0.22715378870312633	0.807913561901798	0.7496858616197191	-0.17830677985899823
CG13461	0.26824406968152587	-0.38356631243961486	-0.08161280945746391	-0.08354947049527625	-0.4328335579910285	-0.7918562456838206	0.12255271835561374	0.11134165982499429	0.4347260489487679
CG18649	0.5964846573203073	0.19377100266966146	0.4343844797084022	0.4591378986072093	-0.3893571185778233	-0.4984136209496036	0.682195992124429	0.6254843319067213	0.0954849403061851
CG13460	-0.12185325878412809	0.2589322345727946	0.3737710285637485	0.09003425802971209	-0.6452962085174131	-0.21163829482592106	-0.048058192387729425	-0.5909616379424268	-0.6274099162488438
Aats-gly	0.10334397278515264	0.3608215412839946	0.42693577026714535	0.6498198409356785	0.25600599395587104	0.3034524290976635	0.7529156635864191	0.9937735659519478	-0.10623902965250497
CG6854	0.46354093170060545	-0.3914247320641034	-0.3384059667882483	-0.2642585232540548	0.03277901134932165	-0.5142529777744601	-0.013307791378381213	0.24103176908742635	0.7600071186697227
Pdi	-0.23973646544317892	0.42577656409348286	0.49963142198616656	0.7137644204045064	0.2556572029642376	0.7272180597553082	0.47032239084765626	0.4554726442924214	-0.6745583363458251
CG6859	-0.1413146215100206	-0.6545370459649138	-0.9336724177616061	-0.7847551400531132	0.7466058926599118	0.21046769316278005	-0.7731059017262871	-0.277570554898077	0.8239229922231178
CG6876	-0.292859874538765	-0.5139245096824389	-0.8892206400845958	-0.7776339527755423	0.7662895691000216	0.30789503477541097	-0.7320022375084614	-0.2189592868228324	0.7238170479075045
CG7011	-0.2962518624028064	0.42012316116908516	0.026697338022161836	0.03589289951964627	0.5080659152916187	0.8458779249277892	-0.1273527667216269	-0.043185141614619164	-0.3904524724797618
CG6878	0.4346107225762291	0.3950339960629133	0.3920968604129144	0.5008542665385438	0.020287680184053816	-0.016731354664463922	0.7208935548688372	0.877120043331867	0.03795976642492574
CG7275	0.58514875250796	-0.16549566891861278	-0.12016762365228224	-0.03565603501567988	-0.0602231493097754	-0.47106144274259826	0.22372088347114483	0.4181650249104768	0.5742830875835531
CG7272	0.44324828012007267	0.2300033526923384	0.44685203993876593	0.5447488927134618	-0.12764735909107025	-0.23650012034300544	0.7444451176203352	0.8198160132639929	0.08709714062917358
Eip71CD	-0.27831728419712165	-0.25715425008424336	-0.46997734152246684	-0.6622792321196401	-0.0638709617353763	-0.03239883573410046	-0.7870457705194982	-0.9389211396358952	0.022216451163623967
mex1	0.3997448394017185	0.6907414378058012	0.22072255500621674	0.20280625740463018	0.20278721005705125	0.37799007688660163	0.3599936730842624	0.4832635825222753	-0.14435459548621277
CG7945	-0.5452416685614314	-0.6298776677779854	-0.8205126162116952	-0.8214984892648826	0.5290149554414886	0.22499307603739865	-0.9405511342083329	-0.6919252349781353	0.4671619708550711
CG33985	0.3963202898509968	-0.3140400507433306	-0.2731158977064283	-0.24527625237435904	-0.06089306928806821	-0.5622458681898855	0.04176595308328479	0.25968823470808255	0.6913136245056881
CG33984	0.17898562716771296	-0.26663734172878245	0.12205697517844333	0.2979639652121535	-0.2827668194408515	-0.2738556807240247	0.18016589594274623	0.05760591062072725	-0.0701072197821323
AGO2	-0.5203892781194661	-0.5492163302275641	-0.7247425989238795	-0.8014360959543154	0.28396247749582676	0.10007483798649328	-0.9325614161390791	-0.8421771853412664	0.30209261340314464
CG7739	-0.6091612180362979	-0.6184958308978504	-0.7891571762217372	-0.7687714196410046	0.6068448516347184	0.2979286462451481	-0.8913016493974021	-0.6023435721579206	0.46172923420587586
CG7427	-0.4747703034530437	-0.6240589908384748	-0.7857258413874391	-0.583838528242843	0.860163738327794	0.475592795889122	-0.702135636074752	-0.22416487374176447	0.5705012696108169
CG16979	-0.6222578994846667	-0.4126222108728362	-0.7098559036039479	-0.569978822142492	0.786601325263818	0.626196437422215	-0.7264857193527695	-0.341814841118078	0.28866683298282253
CG12304	0.378947373047684	0.3687272796247586	0.4209036793981287	0.5146883856668443	0.016528086034014077	-0.04193438127617733	0.7358502725827055	0.8852164249033591	0.04774784818004268
CG7656	-0.6253665895380877	-0.6617226602351066	-0.8114884989080894	-0.792048649689299	0.5920500150043574	0.2502331000031577	-0.9012203134799013	-0.6036884637223024	0.5013649625462634
CG6151	-0.04117048318105635	-0.6386511149633939	-0.8899179167973456	-0.7642578700826793	0.6625958203745476	0.0531708842911925	-0.6654259299082422	-0.15938232288780071	0.9159939132182328
Dcp2	-0.5528182079122674	-0.7126504627589239	-0.8913393254284814	-0.8177173048949274	0.6920577294374732	0.19903285221394856	-0.829536527069731	-0.38522160737200084	0.7159241268372775
CG18081	-0.00664643639700642	0.15577528381571407	-0.04348149544348214	0.2565456420974608	0.7688475200904707	0.6735341547067815	0.28541096596662346	0.7676631980452124	0.16534591314168975
