Gene,L1 larvae1,L1 larvae2,L2 larvae1,L2 larvae2,"L3 larvae, 12 hr post-molt1","L3 larvae, 12 hr post-molt2","L3 larvae, dark blue gut PS(1-2)1","L3 larvae, dark blue gut PS(1-2)2","L3 larvae, light blue gut PS(3-6)1","L3 larvae, light blue gut PS(3-6)2","L3 larvae, clear gut PS (7-9)1","L3 larvae, clear gut PS (7-9)2"
Ard1,112.102,114.655,81.3191,93.935,63.4017,68.9562,25.5117,26.3649,35.5076,37.5574,35.5076,37.4134
CG42455,9.59551,7.05758,18.7529,6.15841,9.42948,3.8752,12.4741,11.6209,13.2608,6.52459,13.2608,11.4065
dpr6,2.66247,2.49329,0.995068,0.928801,0.499264,0.466812,0.274266,0.257826,0.593726,0.416377,0.593726,0.565176
CG14160,2.11541,2.11354,1.99768,1.98707,2.2445,2.20363,1.93882,1.93422,1.95559,1.44875,1.95559,1.95303
CG32053,7.1409,8.08698,5.99852,6.55066,4.97657,5.35889,5.20742,5.49022,2.46158,3.76327,2.46158,2.77978
CG32054,3.11597,3.77078,2.55029,3.07921,2.21638,2.7003,1.33554,1.61315,0.735354,1.41531,0.735354,0.893865
CG6640,8.57026,9.03948,12.7938,13.5567,15.4372,16.2015,11.4667,12.0833,6.23468,11.6062,6.23468,6.55133
dpr10,6.09448,6.09757,2.30907,2.30825,0.671433,0.672499,0.307098,0.306916,0.904885,0.635413,0.904885,0.905421
snoRNA:MeU2-A31,0,0,0,0,0,0,0,0,0,0.193427,0,0
CG8072,0,0,0,0,0.285222,0.328871,1.06935,1.52702,2.2224,2.45164,2.2224,2.74338
CG6628,0,0,0,0,0.266197,0.233306,0.492615,0.500434,0.585194,0.477228,0.585194,0.623782
ect,13.2114,12.4539,556.599,474.894,78.9313,66.2235,2.90788,2.81967,6.58281,4.99493,6.58281,6.04762
CG8065,0.0320334,0.0241013,0.017002,0.009594,0.16397,0.143929,3.29183,3.27922,9.53441,5.86946,9.53441,9.42622
CG32055,0.408938,0.393129,0.298971,0.320099,0.265861,0.274407,0.446499,0.492419,3.06586,1.31663,3.06586,3.14121
scramb1,26.1699,26.9267,23.1568,23.8216,19.6101,20.522,23.3038,23.9272,71.4575,41.0159,71.4575,74.0535
Or67c,0,0,0.0187932,0.0187932,0,0,0,0,0.0430743,0.0366158,0.0430743,0.0430743
can,0.00944994,0.00970578,0.00376173,0.00386357,0.29023,0.281527,0.594052,0.610134,1.43125,0.940952,1.43125,1.46409
Or67d,0,0,0,0,0,0,0,0,0,0.0189151,0,0
mir-276bS,0,0,0,0,0,0,0,0,0,0,0,0
mir-276b,0,0,0,0,0,0,0,0,0,0,0,0
mir-276aS,0,0,0,0,0,0,0,0,0,0,0,0
mir-276a,0,0,0,0,0,0,0,0,0,0,0,0
CG12362,0,0,0,0,0.350471,0.357756,3.2865,3.32394,9.23818,6.63058,9.23818,9.37183
CG32060,0,0,0,0,0,0,0,0,0.0547297,0.0174464,0.0547297,0.0547297
CG32065,0,0,0,0,0,0,0.0229962,0.0229962,0.0162431,0,0.0162431,0.0162431
CG32061,0,0,0,0,0,0,1.35537,1.53165,6.25471,4.65575,6.25471,7.00509
CG32063,0,0,0,0,0.680614,0.675297,21.9488,22.091,75.061,57.028,75.061,74.6628
CG32064,0,0.0345549,0,0.0055021,0.58959,0.58959,27.0546,27.0546,96.5408,71.0847,96.5408,96.5408
CG32062,15.2136,16.932,6.21336,6.37515,5.82325,6.82466,4.0508,3.658,11.5949,12.3803,11.5949,11.678
CG6527,0,0,0,0,0,0,4.79325,4.8184,13.1588,9.32902,13.1588,13.1246
CG34238,0,0,0,0,0,0,0.524094,0.563718,2.56818,1.55487,2.56818,2.61303
CG14151,0,0,0,0,0,0,0.959437,1.22947,5.13059,2.54032,5.13059,5.41488
hay,8.38923,8.65303,8.62145,8.88735,7.8614,8.11651,9.24198,9.5196,14.8308,11.9092,14.8308,15.2459
CG34001,2.16685,2.56791,4.14896,4.67828,2.66285,2.78821,4.83021,5.05446,5.28431,5.17305,5.28431,5.82616
E(z),18.5763,19.0139,13.4385,13.7871,10.3945,10.6589,12.0453,12.379,15.8915,14.0939,15.8915,16.1902
CG8009,11.0243,11.8162,15.669,16.8995,10.4488,11.2742,12.7912,13.8561,16.2484,16.5478,16.2484,17.5431
CG18628,0.387575,0.272284,0.215995,0.180647,0.0661297,0.0774303,0.200253,0.234474,0.235745,0.0703928,0.235745,0.165618
CG32066,12.8205,13.5719,9.52654,10.0709,5.96912,6.34165,6.6871,7.13176,19.8411,12.0108,19.8411,20.9123
CG14154,0,0,0,0,0,0,2.06313,2.18118,7.44691,6.16846,7.44691,8.07368
CG14153,0,0,0,0,1.35591,1.58789,0,0,0,0,0,0
CG8003,42.6937,50.7297,31.9827,37.9979,21.8608,25.9671,14.3936,17.0417,21.4007,22.2441,21.4007,25.1815
CG32068,77.4031,88.3169,78.8436,91.0025,83.0421,100.009,97.2151,113.783,64.24,85.8034,64.24,75.6463
simj,10.7646,11.4137,6.93381,7.77123,5.80309,6.85986,5.61849,6.99723,13.2266,14.9252,13.2266,15.291
CG11811,51.9246,51.815,37.5127,37.4055,40.0872,40.0596,16.682,16.7198,23.2135,19.8723,23.2135,23.0694
CG33493,100.775,106.458,77.5551,74.9743,103.1,98.8629,116.848,107.717,106.31,140.741,106.31,83.4213
CG6463,149.264,179.706,154.355,186.064,144.393,171.926,76.1505,90.8735,40.4408,58.4185,40.4408,48.4812
NijA,4.61918,7.15842,7.0569,10.4083,7.24399,11.0294,14.7837,21.523,73.5768,42.5998,73.5768,104.674
CG12523,0.727855,0.727855,20.5651,20.5651,31.7608,31.7608,0.0800148,0.0800148,0.0565176,0.0480434,0.0565176,0.0565176
tna,38.0971,39.7381,13.9918,14.5569,7.77648,10.0831,11.0183,13.1601,35.1015,41.8964,35.1015,39.1862
CG6418,8.50993,9.89128,8.72998,10.033,6.62798,6.90258,7.49804,7.96534,12.6766,11.0017,12.6766,13.3482
CG14149,2.30657,2.37187,3.75665,3.87435,2.54125,2.62822,3.33694,3.45113,7.26345,4.73639,7.26345,7.49543
CG6409,181.902,226.905,146.137,182.2,176.021,219.426,78.8508,98.222,88.2497,126.172,88.2497,110.059
CG7949,25.1284,33.278,15.6397,19.222,12.2248,14.4418,11.0053,14.1056,30.8418,16.4824,30.8418,38.6311
CG6404,41.1959,45.0356,44.3581,48.454,31.5573,34.5248,7.93768,8.64284,11.5857,10.7353,11.5857,12.5786
Cpr67Fa1,80.4219,96.9268,103.575,124.924,1623.85,1957.66,137.433,165.727,2.09551,15.5548,2.09551,2.52828
Cpr67Fa2,76.972,76.972,59.9172,59.9172,1632.01,1632.01,94.3681,94.3681,4.91457,16.5586,4.91457,4.91457
Cpr67Fb,2.23781,3.18673,25.1971,32.2085,120.47,147.803,1.80908,2.27569,2.50009,3.67721,2.50009,3.21482
Aps,52.3115,56.2704,53.4212,55.3702,42.1896,44.7761,42.6866,44.8073,101.782,75.4323,101.782,105.651
CG34050,0,0,0.0194164,0.0194164,0,0,0,0,0,0,0,0
CG14147,2.61875,2.80776,124.982,149.724,110.999,129.446,0.0971341,0.0973636,0.0776167,0,0.0776167,0.0916957
klu,2.87743,3.29904,1.93752,2.26981,1.51973,1.78788,1.6164,1.8812,5.57893,5.70892,5.57893,6.52221
snoRNA:Me18S-G962,0,0,0,0,0,0,0,0,0,0,0,0
Fad2,0,0,0,0,0,0,0.0376492,0.0376492,0,0.0169544,0,0
CG32079,0,0,0.0162171,0.0166184,0.0173778,0.0178079,0.105247,0.107851,0.2478,0.194272,0.2478,0.253932
CG32081,0,0,0.00754691,0.00728581,0.0775177,0.0780727,5.32365,5.23274,20.8448,13.4856,20.8448,20.618
CG6327,37.9636,37.0725,13.9531,13.3088,11.0455,10.7257,9.7234,9.12513,10.723,8.32029,10.723,10.0023
CG34239,0,0,0,0,0.383963,0,0,0,0,0,0,0
CG7888,35.3087,36.1168,9.85784,10.1137,8.12484,8.27438,4.83498,4.95549,13.4053,6.84936,13.4053,13.7
CG6321,4.31046,5.03385,7.54579,8.68114,7.42743,8.63137,3.82899,4.42857,3.02459,2.91802,3.02459,3.50059
CG14145,9.90741,10.082,11.8099,12.289,10.236,10.3753,11.5168,11.573,18.3597,13.4362,18.3597,18.5642
CG32069,14.559,18.8732,27.07,35.3002,16.1222,20.8595,15.8308,20.4496,11.865,17.3952,11.865,15.5646
CG32075,9.55329,9.59204,8.03495,8.05208,5.96389,5.94455,3.88332,3.88634,6.46531,4.46935,6.46531,6.49162
SuUR,3.47348,3.52231,4.60497,4.66668,4.19213,4.25107,2.82317,2.85631,5.14729,3.9532,5.14729,5.21502
CG6310,9.10586,13.0942,9.31588,13.0983,8.75801,12.252,9.71434,13.9312,13.688,21.2613,13.688,19.5262
Mocs1,10.4614,10.7065,8.33379,8.56769,10.0931,10.3519,5.45071,5.60278,3.77967,5.59527,3.77967,3.90741
l(3)01239,112.977,146.023,101.936,131.329,75.9152,97.5739,52.3234,67.4154,72.4337,72.2866,72.4337,92.8139
CG7839,26.8868,27.4212,15.1883,15.4829,10.9234,11.1266,5.05036,5.14983,7.51113,6.81945,7.51113,7.63693
JIL-1,9.83119,8.09831,11.5415,9.84995,7.30038,6.09022,8.10411,6.66388,27.4014,15.8797,27.4014,23.7163
CG6279,0.107522,0.0694445,1.95618,1.53423,4.40016,2.7055,6.45285,4.6944,17.9567,9.7217,17.9567,13.1789
pncr011:3L,0.0393005,1.77952,1.14E-09,2.15359,8.36E-11,1.55589,0.0941012,2.43928,6.05276,4.14895,6.05276,12.8126
CG6272,4.99306,5.64613,7.29304,7.48597,6.78918,7.44158,9.75661,10.8241,22.3876,15.7065,22.3876,21.6609
Elo68beta,0.230603,0.223459,0.306263,0.317422,1.31825,1.35915,1.58548,1.60304,0.690998,1.48344,0.690998,0.709017
Elo68alpha,1.66391,1.6499,0.779577,0.761124,0.449561,0.420955,1.54777,1.52933,0.391016,1.47742,0.391016,0.374686
CG32071,0.0316563,0.0316563,0.0504056,0.0504056,0.540132,0.540132,24.6434,24.6434,1.07828,4.76309,1.07828,1.07828
CG32073,195.553,165.956,8.51585,7.64584,110.173,86.0828,22.741,19.0847,0.90562,1.88738,0.90562,0.687231
CG12522,217.979,145.931,9.34859,6.83908,4.66901,3.25058,1.84817,1.31245,0.202103,0.161189,0.202103,0.21069
CG34012,0.256841,0.300635,0.374882,0.430825,0.146078,0.205182,1.1796,1.34622,4.7909,3.31097,4.7909,5.63217
CG7638,40.1228,42.0046,44.3149,46.3814,37.5241,39.2457,14.8138,15.5086,18.6868,16.2629,18.6868,19.5632
Sod,488.964,449.948,415.806,387.114,400.509,377.168,402.466,374.343,347.885,345.952,347.885,319.081
Mnf,42.2357,41.0478,15.8027,15.3651,16.0487,15.7173,10.9043,10.576,19.8264,19.9105,19.8264,19.2151
mRpL2,76.3787,81.5636,71.5947,76.3624,57.054,61.0037,20.0624,21.124,17.688,20.7802,17.688,18.7771
Ufd1-like,17.4147,19.8737,23.1972,26.4574,19.5703,22.1368,31.9778,36.2964,79.376,59.0775,79.376,89.6419
nol,6.41803,6.41803,505.915,505.915,1333.59,1333.59,49.7844,49.7844,0,10.0721,0,0
CG32074,11.6703,11.6703,556.718,556.718,364.595,364.595,2.15087,2.15087,0,0,0,0
CG32082,13.4498,14.2944,34.084,31.0549,13.6832,12.755,8.42519,7.62443,6.71159,9.74767,6.71159,6.1575
CG6216,0,0,0,0,0,0,0,0,0,0,0,0
Alg10,8.18822,8.31266,10.3451,10.496,10.8145,10.9745,11.4948,11.6445,15.7825,15.1698,15.7825,15.9923
wls,11.5734,11.9074,7.76106,7.9848,7.08192,7.27095,10.5014,10.8114,28.696,20.9695,28.696,29.5447
CG7616,8.06464,8.13577,6.88608,6.95067,4.61109,4.69693,3.57859,3.61124,7.39312,6.79972,7.39312,7.49565
CG14142,0.187192,0.200423,0.0551965,0.0584931,0.072536,0.0750902,0.0367204,0.038714,0.1168,0.0939214,0.1168,0.124405
GlcAT-P,12.9054,12.9814,7.39714,7.43636,7.99424,8.01584,4.8184,4.89201,17.6145,9.62945,17.6145,17.6671
CG6199,49.7591,51.3791,108.86,112.39,81.0733,83.6917,37.1657,38.3595,37.0171,37.5293,37.0171,38.214
CG7607,7.71652,9.57444,0,0,0,0,3.96672,4.52734,6.11499,5.20466,6.11499,7.43562
CG14141,5.5707,7.80411,0,0,0,0,0,0,0,3.57346,0,3.17184
As,8.72772,9.00854,9.27261,9.4809,8.6441,8.92409,17.1933,17.6462,50.8535,34.8071,50.8535,52.0314
CG7600,15.3077,15.7524,16.4348,16.9123,13.9391,14.3441,15.3912,15.8384,18.3731,18.3259,18.3731,18.9069
CG18490,16.2698,16.204,11.7788,11.7254,17.157,17.0012,11.7644,11.6936,29.7663,29.5467,29.7663,29.5294
CG34240,8.80667,8.61138,9.37685,9.00727,10.6451,10.2667,10.9233,10.7045,32.3624,20.4836,32.3624,29.3674
scyl,84.4111,89.3552,36.3646,38.2842,45.7861,48.3957,28.3712,29.9097,124.555,73.5312,124.555,131.184
CG6175,7.14116,7.00399,7.47315,7.32226,8.00923,7.96409,4.63066,4.60499,6.18229,5.61456,6.18229,6.07003
CG7573,0.0177331,0.0188316,0.00705949,0.0074963,0,0,0.568128,0.583798,2.08708,1.31449,2.08708,2.07325
CG6168,0.0677707,0.0696807,0.010791,0.0110951,0,0,0.023344,0.0240019,0.13191,0.0432344,0.13191,0.135628
CG6163,0.757027,0.894493,1.7521,2.08555,1.31212,1.55045,5.45048,6.3212,12.2903,11.5185,12.2903,14.0424
CG11726,0.0582938,0.0491106,0.104422,0.0912306,0.0745975,0.0837945,1.65657,1.71983,5.47819,3.09792,5.47819,5.47649
CG7560,1.21599,1.45332,2.23664,2.74414,6.20642,7.59276,1.33595,1.63914,0.0866418,0.0797995,0.0866418,0.109521
CG6149,0,0,0,0,0,0,0,0,0,0,0,0
CG7557,0,0,0.0569634,0.0595437,0.207073,0.208714,3.20293,3.35495,10.6694,8.20328,10.6694,11.1831
CG12289,0,0,0,0,0,0,0.954826,0.949551,6.45704,4.29007,6.45704,6.29721
CG7551,0.0126235,0.0126235,0,0,0.0215387,0.0215387,1.39143,1.39143,4.72984,3.40711,4.72984,4.72984
CG6140,0.187513,0.204101,0.0193163,0.0211947,0.138517,0.151411,3.59058,3.63744,10.7875,9.78686,10.7875,11.2702
Vha16-3,0,0,0.0375222,0.0239347,0.242615,0.256478,3.4446,3.10665,5.96259,4.43017,5.96259,5.9979
Vha16-2,0,0,0,0,0,0,1.57735,1.44977,3.72358,4.10374,3.72358,3.98641
CG7543,0,0,0,0,0,0,0.0322848,0.0322848,0.0228041,0.0290773,0.0228041,0.0228041
chrb,17.3781,16.6402,9.09391,8.90787,6.35335,6.17506,2.98034,2.78295,17.3351,11.7257,17.3351,16.2606
CG33500,0.161127,0.161127,0,0,0.0916404,0.0916404,0.647511,0.647511,0.130675,0.499868,0.130675,0.130675
Sgs8,0.420648,0.439396,0.030445,0.0318018,0,0,3161.6,3281.45,4904.35,6462.88,4904.35,5085.9
Sgs7,0.192057,0.268043,0.0254841,0.0355665,0.327696,0.457346,6532.82,9080.44,9605.87,16267.2,9605.87,13363
CG33272,0.214836,0.214836,0.0427598,0.0427598,0,0,0.0925015,0.0925015,0,0.0833113,0,0
Sgs3,0.0566362,0.0645959,0.0270542,0.0308564,0.096635,0.110216,4382.14,4931.19,5871.26,10899.9,5871.26,6548.17
CG7512,1.86838,2.02337,2.28673,2.49722,1.39972,1.53773,0.46705,0.486958,0.574016,0.781217,0.574016,0.591177
CG11714,0.213457,0.0259712,0.000617472,9.06E-13,0.000585117,0,2.47877,0,9.49742,7.43406,9.49742,0
Fuca,2.79911,3.24551,3.32519,3.26878,4.10757,4.10969,4.75423,7.28493,0.520493,0.0745771,0.520493,9.90732
Mob2,23.6059,24.514,14.7058,15.3273,16.1391,16.8096,17.925,18.488,47.0446,35.3973,47.0446,48.1759
CG7394,32.9663,37.6991,37.3089,40.0372,29.8789,31.8402,15.1576,16.0796,14.5478,14.4424,14.5478,18.157
CG33267,0.199171,0.199171,0.237851,0.237851,0.254875,0.254875,0.25727,0.25727,0.36344,0.154473,0.36344,0.36344
CG33490,0.714482,0.731396,0.431507,0.444898,0.0429117,0.0420653,1.86141,1.88242,7.5008,5.08619,7.5008,7.53789
CG33489,1.96487,1.86301,1.03116,1.00182,0.0272776,0.0278837,1.34875,1.33692,5.50931,3.48555,5.50931,5.54665
CG33271,78.6299,78.6299,24.5441,24.5441,0.183281,0.183281,0,0,0,0.0833113,0,0
CG33270,45.2766,45.2766,2.65111,2.65111,0,0,0.185003,0.185003,0,0.166623,0,0
CG33269,10.4156,10.151,2.54703,2.48007,0,0,0,0,0.0653375,0.0833113,0.0653375,0.0653375
CG32086,0,0,0,0,0.0312839,0.0314297,0.381214,0.3807,3.52411,2.17155,3.52411,3.40611
rt,1.35493,1.4029,25.5283,26.6312,4.78088,4.99683,2.25695,2.35578,3.90685,1.89731,3.90685,4.05861
CG7377,0.301901,0.301901,0.400592,0.400592,0.0858526,0.0858526,0.0866593,0.0866593,0,0,0,0
CG33268,1.5095,1.5095,0.320473,0.320473,0.34341,0.34341,0.173319,0.173319,0,0,0,0
CG7368,1.73703,1.61923,0.683458,0.652622,0.26815,0.267646,0.174475,0.174297,0.723608,0.816298,0.723608,0.695588
CG14137,0,0,0,0,0,0,0,0,0,0,0,0
CG6091,11.7379,13.5565,7.57268,8.54757,7.76236,8.87886,11.6866,13.716,31.3525,28.3837,31.3525,36.3902
CG6084,408.199,467.855,520.993,589.718,464.834,524.489,88.5282,102.791,42.5051,44.2155,42.5051,46.8651
CG6083,2.91319,3.10415,1.74765,1.8622,3.37791,3.54338,3.49799,3.70845,6.20187,5.59494,6.20187,6.6084
CG18815,89.9136,86.4155,102.012,101.339,87.2524,81.5788,62.6789,56.9816,56.4969,49.4478,56.4969,51.7776
CG32091,3.39825,3.04598,0.867566,0.812191,3.43158,3.2503,4.82837,4.61316,8.12112,7.42471,8.12112,7.62268
CG6071,1.91874,2.00039,1.09634,1.14603,0.820111,0.838467,0.707262,0.752307,1.43008,1.11644,1.43008,1.48546
CG11660,22.6373,23.6915,11.3377,11.8522,6.88034,7.18492,3.80742,3.96336,5.09051,4.69692,5.09051,5.30132
CG7339,32.1677,36.7988,17.8764,20.4041,13.2903,15.065,9.75362,11.0222,15.0078,13.374,15.0078,16.9405
CG32085,12.0414,12.1395,2.92397,2.94895,1.36332,1.37497,3.21902,3.24652,7.9637,7.25145,7.9637,8.03174
mir-274,0,0,0,0,0,0,0,0,0,0,0,0
TfIIEalpha,20.7538,22.704,14.9611,16.2449,16.3803,17.9092,14.7967,16.0824,22.2764,21.9582,22.2764,24.2459
CG14133,3.43384,3.18631,4.32475,4.06469,4.42451,3.97044,5.46168,4.79149,7.53465,6.49799,7.53465,7.02369
CG14135,1.0242,0.99479,1.49296,1.44995,1.85513,1.8018,2.904,2.794,8.03089,4.24941,8.03089,7.70787
CG11652,16.6462,17.0986,14.9986,15.4826,24.6625,25.375,13.1343,13.5493,23.1639,16.2485,23.1639,23.9421
CG6053,0.227514,0.229052,0.126772,0.130255,0.0648479,0.0697889,0.0130921,0.0140889,0.00924932,0.101513,0.00924932,0.00995157
CG11658,8.0051,8.61658,7.41708,7.59488,9.34285,9.55969,9.78149,10.0902,35.6672,22.9248,35.6672,34.5413
mtTFB1,0.0116501,81.7726,0.00471104,83.3742,0.0250095,69.2077,0.0327928,43.0244,0.0139824,39.7622,0.0139824,45.1897
CG6038,33.1144,35.8273,20.828,22.0631,14.0172,14.9663,22.8884,24.8219,36.9455,31.2128,36.9455,40.7217
CG14132,22.8855,26.1622,35.2001,40.24,16.6871,19.0489,13.3398,15.2497,30.8959,22.0699,30.8959,35.3195
Bmcp,13.6579,13.7073,11.0067,11.0431,7.58883,7.61561,5.6713,5.68939,8.52254,7.22608,8.52254,8.54384
CG32088,0.152121,0.152452,0.17983,0.184017,0.141921,0.142646,0.246724,0.237154,0.577784,0.45007,0.577784,0.598255
CG32087,0.0488097,0.0488097,0.00777186,0.00777186,0.0333124,0.0333124,1.39546,1.39546,4.4715,3.51303,4.4715,4.47198
CG6024,11.4384,13.1751,4.83925,5.59222,1.56045,1.799,1.36027,1.60867,5.63006,4.87242,5.63006,6.62899
Gr68a,0,0,0,0,0,0,0,0,0,0,0,0
mir-314,0,0,0,0,0,0,0,0,0,0,0,0
Tim13,0,0,0.02583,0.0409206,0.22143,0,3.18502,3.00978,11.1301,8.5309,11.1301,12.4429
Pi3K68D,8.94619,9.1024,8.83345,8.93945,9.48436,9.68411,9.82755,10.2203,15.142,15.4678,15.142,15.3386
CG14131,5.78532,6.2479,10.8872,11.9391,7.9488,8.4552,10.7154,11.2751,12.6849,11.3336,12.6849,13.7554
CG5964,0.175275,0.181221,0.0771161,0.0759352,0.212491,0.219699,0.778512,0.80492,1.22884,1.12441,1.22884,1.26473
CG10907,2.67858,2.79921,3.66162,3.8513,3.05666,3.215,4.0199,4.22813,7.27141,5.84558,7.27141,7.64808
Klp68D,8.65292,8.74629,6.80844,6.86834,5.53778,5.57385,5.00401,5.01843,11.2077,7.90787,11.2077,11.2491
CG10361,33.5191,36.2719,25.8405,27.9992,46.146,50.031,17.0941,18.5148,2.42636,7.26434,2.42636,2.63507
tRNA:CR32093,0,0,0,0,0,0,0,0,0,0,0,0
CG42255,1.51818,1.53174,1.95608,1.97325,3.18858,3.21283,0.785837,0.795973,2.00679,0.751712,2.00679,2.01277
CG14130,9.49697,9.58798,11.6841,12.0364,9.23412,9.27033,5.87007,6.05482,5.66311,5.62569,5.66311,5.56147
CG5946,184.936,209.272,213.313,241.22,258.196,292.257,60.3456,66.4507,35.3673,44.1867,35.3673,37.6284
CG11597,2.4081,2.5514,1.41205,1.50498,1.25287,1.292,2.91953,3.04117,7.28738,5.216,7.28738,7.60301
RpL10Ab,2738.33,3225.97,2370.84,2981.4,1706.58,2028.7,1415.7,1716.81,1410.15,1648.13,1410.15,1708.33
snoRNA:Psi18S-920,0,0,0,0,0,0,0,0,0,0,0,0
CG32095,4.9747,5.03481,3.83731,3.88396,3.55354,3.61049,3.75543,3.8298,5.60177,5.1972,5.60177,5.68398
CycA,6.56323,7.56552,9.23435,10.1741,7.66589,7.72427,16.656,17.5489,36.2299,30.385,36.2299,40.2684
CG7264,0,0,0,0,0,0,2.32581,2.41939,7.45133,5.35675,7.45133,7.73078
CG12521,0,0,0,0,0,0,3.30805,2.949,7.42878,4.74288,7.42878,6.62096
CG34420,8.86526,9.29137,2.30088,2.39474,0.890972,0.926027,0.761385,0.796494,2.63122,1.84972,2.63122,2.71999
CG5906,0.0499082,0.0499082,0,0,0,0,1.26068,1.26068,4.97853,3.40629,4.97853,4.97853
CG14128,0.13559,0.115382,0.0659365,0.0590527,0.0776369,0.0843724,2.04094,1.84525,10.2581,6.16188,10.2581,9.53465
CG14127,0.305267,0.3109,0.156237,0.160888,0.0744085,0.0795707,0,0,0.0530515,0.0361693,0.0530515,0.0567321
CG5897,2.74471,3.30564,1.45198,1.71348,1.16641,1.44049,2.31212,2.53942,2.05432,2.26868,2.05432,2.38677
CG11588,0,0,0,0,0,0,2.20081,2.42519,8.62303,6.60294,8.62303,9.56921
CG5718,0.046581,0.046581,0.0211914,0.0211914,0.0113541,0.0113541,0.92832,0.92832,3.87759,3.365,3.87759,3.87759
byn,10.0413,9.66244,4.07202,3.82597,4.27589,3.96896,2.76074,2.65249,2.6631,3.32076,2.6631,2.50326
CG14126,2.64759,2.61143,0.572651,0.568325,0.213369,0.215849,0.14847,0.108938,0.23873,0.168197,0.23873,0.241835
CG5883,58.8927,65.7094,44.9268,50.1353,36.9536,41.2195,61.8034,68.8792,19.9802,38.2787,19.9802,22.2841
mir-285,0,0,0,0,0,0,0,0,0,0,0,0
CG7252,76.2175,92.4681,62.6211,75.9707,50.7955,61.4791,82.79,100.385,43.2551,96.0017,43.2551,52.4629
CG17826,46.9131,46.6506,89.3422,78.1076,154.952,141.119,232.385,205.926,78.6328,117.549,78.6328,69.2332
obst-G,16.5248,17.4473,14.2069,15.3584,12.0002,12.2049,33.0805,34.4595,32.0939,44.8325,32.0939,33.6649
CG7248,7.35847,7.40073,7.4403,7.48303,1.60202,1.61122,4.96403,4.99253,6.72702,5.26296,6.72702,6.76566
CG11570,0,0,0.0145562,0.016839,0,0,0,0,0,0,0,0
prc,109.771,113.953,97.2331,100.806,79.6346,82.5607,1.90581,1.97262,0.144778,0.478325,0.144778,0.151313
CG14125,0.178801,0.20146,0.0239095,0.0291618,0.0226976,0,0.185406,0.252341,0.115436,0.284088,0.115436,0.111399
CG6947,300.053,322.203,215.355,224.829,146.507,164.676,109.258,122.468,88.8294,133.798,88.8294,109.189
CG17824,17.3324,6.96528,9.12074,6.97303,15.345,8.55113,12.7527,10.2576,17.3035,13.0978,17.3035,9.88917
CG6938,0.590273,0.579052,0.276803,0.287742,0.162133,0.165772,0.14038,0.140557,0.250204,0.16879,0.250204,0.241111
CG6931,0.0896699,0.0978991,0.0235916,0.0259978,0.0685498,0.0747274,1.1288,1.16029,2.83888,2.97302,2.83888,3.03863
viaf,58.9444,59.3513,58.0008,58.4012,51.9104,52.2689,29.6521,29.8556,48.8329,37.5011,48.8329,49.1562
Grip163,1.66475,1.68543,1.49012,1.50676,1.24369,1.25848,1.4256,1.44868,3.92637,2.5949,3.92637,3.98233
Pop2,32.5872,31.0663,35.4934,34.267,28.0796,27.2711,31.432,30.3912,57.7941,43.4682,57.7941,54.5578
CG6928,4.14527,3.79712,6.96124,6.42453,2.59594,2.39883,4.18496,3.84377,30.937,13.3509,30.937,27.5433
rols,7.49155,7.90095,5.43814,5.61479,4.7451,4.89206,3.39627,3.57792,11.7908,6.83842,11.7908,12.0991
CG6793,0,0,0,0,0,0,0,0,0,0,0,0
Sema-5c,11.8441,11.8443,8.51055,8.51073,6.39622,6.39728,6.19268,6.19062,11.387,9.80716,11.387,11.3886
CG17154,0.0224769,0.0333495,0,0,0,0,1.66459,1.95286,5.85149,5.06959,5.85149,6.28835
l(3)j2D3,6.90736,7.09742,7.72581,7.89685,5.57255,5.67446,5.91586,6.04506,10.9489,7.88094,10.9489,11.2526
CG17153,11.8612,12.4838,10.3845,10.9295,7.69505,8.09892,10.6411,11.1996,18.5006,15.7374,18.5006,19.4716
CG11560,4.1579,4.61324,3.39589,3.79126,3.6205,4.03953,4.85405,5.35898,6.99772,7.23983,6.99772,7.65281
yps,112.599,123.902,112.249,121.962,136.496,147.137,72.6048,78.4647,94.0388,117.467,94.0388,97.6044
CG34241,0,0,0.023205,0.0300444,0.149195,0.193168,3.16254,3.83467,9.07713,9.19033,9.07713,11.523
Lsp2,0.00622408,0.0029768,0.0297314,0.0142953,142.921,1.04E-10,14853.2,0.00014003,7554.2,0.00188265,7554.2,0.000970872
CG11534,4.71353,5.05536,5.19264,5.55383,6.73331,7.25902,10.5904,11.353,16.5593,12.9108,16.5593,17.7838
CG5645,11.2738,11.5202,6.7403,6.88732,4.13855,4.22184,2.32187,2.37209,4.25018,3.6138,4.25018,4.34017
Atg12,5.03869,5.12261,6.81166,6.73659,4.2937,4.45938,5.31,5.45633,10.0823,6.08448,10.0823,10.4968
l(3)neo18,174.285,187.43,221.948,238.17,196.635,210.335,110.965,119.075,58.2068,65.1076,58.2068,61.8836
RhoGAP68F,18.2696,18.558,14.0415,14.2854,19.2803,19.6703,40.8071,41.6812,81.2973,58.8409,81.2973,82.9458
CG5642,189.758,205.802,160.772,174.316,117.83,127.771,116.876,126.736,156.391,141.89,156.391,169.563
Nrx-IV,24.8528,25.4789,18.5781,18.959,13.7853,14.0466,17.6704,17.9387,44.0996,33.1937,44.0996,45.1828
